src_text,mt_text,ground_truth_classification,predicted_label,match,comet_score
"These plants look like a small palm tree with a crown of sharp, spiky leaves.",Estas plantas se parecen a una pequeña palmera con una corona de hojas de punta.,1_No_hallucination,,False,
"a nasty hoe from adams county, ohio","Un poco más tarde, un hombre de la ciudad de Los Ángeles, en el estado de Ohio.",3_Partial_hallucination,2_Small_hallucination,False,
GO FU9K YOURSELF AND DIE YOU FU (KING PIECE OF SHlT I'M GOING TO FU (KING KILL YOU C0CKSU (KER YOU HEAR ME I'M GOING TO FU (KING KILL YOU AND CHOP YOUR HEAD OFF AND STICK MY FU (KING CO (K DOWN YOUR THROAT,Yo voy a FU (Rey te matará C0CKSU) Me escuchas que voy a Fu (Rey matará a ti y cortar la cabeza y meter mi FU (King CO (K Down tu garganta),2_Small_hallucination,4_Full_hallucination,False,[0.5674894452095032]
They need to show the insurer's e-mail address and international phone numbers for advice/authorizations and making claims.,Deben mostrar la dirección de correo electrónico de la compañía y el número de teléfonos internacionales para obtener asesoramiento o autorización.,1_No_hallucination,,False,
"::::::For what it's worth, I'd oppose a merge, too.","Por lo que vale, yo también me opondría a una fusión.",1_No_hallucination,3_Partial_hallucination,False,
It is not known at this time what charges will be laid or what led authorities to the boy but juvenile proceedings have begun in federal court.,No se sabe en este momento qué cargos se presentarán o qué llevó a las autoridades al niño pero los procedimientos juveniles han comenzado en la corte federal.,1_No_hallucination,3_Partial_hallucination,False,
Please make sure to carefully review the criteria before you nominate articles for speedy deletion.,"Por favor, asegúrese de revisar cuidadosamente los criterios antes de designar artículos para su rápida eliminación.",1_No_hallucination,2_Small_hallucination,False,
make those kickass userboxes,Hacer que esas cajas de usuario de mierda,2_Small_hallucination,,False,
"Therefore, either it was a Continental Celtic language or a Insular Celtic language similar to Old Irish.","Por lo tanto, o bien era una lengua celta continental o una lengua celtica insular similar al irlandés antiguo.",1_No_hallucination,2_Small_hallucination,False,
Health care fraud is deliberate and usually involves legitimate methods.,El fraude en el cuidado de la salud es deliberado y por lo general implica métodos legítimos.,1_No_hallucination,2_Small_hallucination,False,
Be assured that once you hit the marinas everything will be pretty obvious. You will meet other boat hitchhikers and they will share their information with you.,"Tenga la seguridad de que una vez que llegue a los puertos, todo será bastante obvio, encontrará a otros autostopistas y compartirá su información con usted.",1_No_hallucination,3_Partial_hallucination,False,
The NBA's decision followed a Utah Jazz player testing positive for the COVID-19 virus.,La decisión de la NBA fue tomada después de que un jugador de Utah fuera diagnosticado con el virus COVID-19.,1_No_hallucination,3_Partial_hallucination,False,
The actual purpose is to give those companies more control over their markets; it's all about money spinning.,El propósito real es dar a esas compañías más control sobre sus mercados; todo se trata de girar dinero.,1_No_hallucination,,False,
"The glaciers are not stable, but flow down the mountain. This will cause cracks, crevasses, which may be obscured by snow bridges.","Los glaciares no son estables, pero fluyen por la montaña. Esto causará grietas, grietas, que pueden ser oscurecidas por puentes de nieve.",1_No_hallucination,2_Small_hallucination,False,
Fred currently has winds of 105 miles per hour (165 km/h) and is moving towards the northwest.,"En la actualidad, el viento tiene una velocidad de 65 kilómetros por hora y se está moviendo hacia el norte.",3_Partial_hallucination,2_Small_hallucination,False,
":Unfortunately (as I figured out after I blocked him, and looked at the history of the page he was vandalizing) he's hopping IPs with each edit.","Desafortunadamente (como me di cuenta después de bloquearlo, y miré el historial de la página que estaba vandalizando) está saltando IPs con cada edición.",1_No_hallucination,2_Small_hallucination,False,
":I used Wikipedia:Romanization of Ukrainian/National transliteration table or, more generally, there is Wikipedia:Romanization of Ukrainian.",Usé la tabla de transcripción de la página web de Wikipedia para ver cómo funciona la página web del sitio web de la red social en línea para ver la página web en línea.,3_Partial_hallucination,2_Small_hallucination,False,[0.34240445494651794]
"As a winner-takes-all state, Florida awarded all fifty of its delegates to Romney, pushing him ahead as the front-runner for the Republican Party nomination.","Como estado ganador, la Florida otorgó a los 50 delegados, lo que lo llevó a ser el primer candidato a la nominación del Partido Republicano a la presidencia de la Cámara de Diputados.",3_Partial_hallucination,2_Small_hallucination,False,
"In particular, the numbering system in French-speaking Belgium and Switzerland has some slight peculiarities that are different from the French spoken in France, and the pronunciation of some words is slightly different.","En particular, el sistema de numeración en Bélgica y Suiza tiene algunas características que son diferentes a las del francés, y la pronunciación de algunas palabras es ligeramente diferente a la de otros países de la región.",3_Partial_hallucination,2_Small_hallucination,False,
"No dipshit, wrong user.","No hay tonterías, usuario equivocado.",1_No_hallucination,2_Small_hallucination,False,
The point here is these stuff aren't encyclopedic.,El punto aquí es que estas cosas no son enciclopédicas.,1_No_hallucination,,False,
P-i-ss off you little b-i-tch,¿Por qué no lo haces? ¿Por qué te lo haces?,4_Full_hallucination,2_Small_hallucination,False,
"She isn't important, bringing her back last year was stupid.","Ella no es importante, el año pasado fue una estupidez.",1_No_hallucination,2_Small_hallucination,False,
"The earliest known book in the world was written in Sanskrit. After the compilation of Upanishads, Sanskrit just faded due to hierarchy.","El libro más antiguo del mundo fue escrito en lenguaje islámico, después de haber sido compilado en lengua islámica, y luego de haber sido escrito en lengua islámico.",3_Partial_hallucination,,False,
"The varieties of French which are spoken in Belgium and Switzerland differ slightly from the French spoken in France, though they are similar enough to be mutually intelligible.","Las variedades de francés que se hablan en Bélgica y Suiza difieren ligeramente del francés hablado en Francia, aunque son lo suficientemente similares como para ser mutuamente comprensibles.",1_No_hallucination,,False,
"The more I look at this article, the more I think it should probably just be deleted.","Mientras más se vea este artículo, más se le debe quitarlo a la gente que lo conoce.",3_Partial_hallucination,,False,
Its the right image than the present one.,Es la imagen correcta que tenemos ahora.,1_No_hallucination,3_Partial_hallucination,False,
"Young Buck said himself in an interview on HipHopDX he was finna call it this, so fuck you mothafucka!","El joven Buck dijo en una entrevista que era el fin de la vida, así que se va a irse a la mierda.",3_Partial_hallucination,2_Small_hallucination,False,
"In general, staying in any foreign country for an extended period of time will require you to obtain a visa in advance.","En general, para permanecer en cualquier país extranjero durante un período prolongado se requiere obtener una visa con antelación.",1_No_hallucination,,False,
Fenelon falls,Las precipitaciones son muy altas.,4_Full_hallucination,,False,
the most conservative Third Way supporter if not an all-out,"El más conservador de la tercera vía, si es que no es el más completo.",1_No_hallucination,2_Small_hallucination,False,
It also seems the discussion was resurrected just below the previous thread.,También parece que la discusión fue resucitada justo debajo del hilo anterior.,1_No_hallucination,,False,
"Turkey is encircled by seas on three sides: the Aegean Sea to the west, the Black Sea to the north and the Mediterranean Sea to the south.","Turquía está rodeada por mares de tres lados: el mar Egeo al oeste, el mar Negro al norte y el mar Mediterráneo al sur.",1_No_hallucination,2_Small_hallucination,False,
Ecuador requires that Cuban citizens receive an invitation letter prior to entering Ecuador through international airports or frontier admission points.,El Ecuador exige que los ciudadanos de Cuba reciban una carta de invitación antes de entrar en el país a través de los aeropuertos internacionales o de los puntos de entrada fronterizos.,1_No_hallucination,,False,
There is a difference.,Hay una diferencia.,1_No_hallucination,,False,
The Irish government is stressing the urgency of parliamentary legislation to rectify the situation.,El Gobierno irlandés hace hincapié en la urgencia de la legislación parlamentaria para corregir la situación.,1_No_hallucination,,False,
I agree in particular re following the Fr. & Eng. page examples.,Estoy de acuerdo con los ejemplos de Fr. y Ing.,1_No_hallucination,2_Small_hallucination,False,
Wikioutburned?,¿Wikio se quemó?,1_No_hallucination,,False,
"These children tend to get into a lot of trouble, because they ""engage in risky behaviors, get into fights, and challenge authority"" in order to stimulate their brain, since their brain can not be stimulated by normal methods.","Estos niños tienden a entrar en problemas, ya que ""se involucran en comportamientos peligrosos, pelean y defienden a la autoridad"", ya que su cerebro no puede ser estimulado por medio de métodos normales, como el uso de las agujas.",3_Partial_hallucination,3_Partial_hallucination,True,
This is made to ensure that the image covers the whole screen. That is called overscan.,"Esto se hace para asegurar que la imagen cubra toda la pantalla, lo que se llama un escáner.",1_No_hallucination,,False,
"It is assigned to the U.S. Navy’s Seventh Fleet and based in Sasebo, Nagasaki in Japan.","Está asignado a la Séptima Flota de la Marina de Estados Unidos y tiene su sede en Sasebo, en el estado de Nagasaki, Japón.",3_Partial_hallucination,,False,
"Tosserr is another way of calling somone a wanker. it is to sybolise the way we feel about somone we hate them, think they are horrible.","Es una forma de decir que alguien es un idiota, es una forma de expresar lo que se siente a alguien que lo ama, lo que lo hace sentirse mal, sentirse mal.",3_Partial_hallucination,3_Partial_hallucination,True,[0.32050821185112]
German submarines were called U-Boats. The Germans were very good at navigating and operating their submarines.,Los subterráneos alemanes eran muy buenos para la navegación y el funcionamiento de sus subterráneas.,1_No_hallucination,2_Small_hallucination,False,
Doctors began to be recruited by Emperor Augustus and even formed the first Roman Medical Corps for use in the aftermath of battles.,Los médicos comenzaron a ser reclutados por el emperador Augusto e incluso formaron el primer Cuerpo Médico de Roma para su uso después de las batallas.,1_No_hallucination,2_Small_hallucination,False,
"It is not a learning disability, it is a learning disorder; it ""affects 3 to 5 percent of all children, perhaps as many as 2 million American children"".","No es una discapacidad de aprendizaje, es un trastorno de aprendizaje; ""afecta al 3 a 5 por ciento de todos los niños, tal vez hasta 2 millones de niños estadounidenses"".",1_No_hallucination,,False,
::::::::::::It's incredibly short because it is disproportionate.,"Es increíblemente corto, porque es desproporcionado para mí, pero no para ti.",3_Partial_hallucination,3_Partial_hallucination,True,[0.4547898471355438]
WOTUSAY,¿Cuál es el problema?,4_Full_hallucination,,False,[0.5830573439598083]
I blame the aristocracy for the enclosures and poverty which drove half the British Isles population overseas.,Yo culpo a la aristocracia por los confines y por la pobreza que atraviesan a la mitad de la población británica.,2_Small_hallucination,,False,
":Oh, and can you answer these questions: Why is is so important that the characters are covered in-depth here, when you have a resource that clearly has better articles, rules, and anything else that would make it easier for One Piece fans?",":Oh, y puede responder a estas preguntas: ¿Por qué es tan importante que los personajes sean cubiertos en profundidad aquí, cuando usted tiene un recurso que claramente tiene mejores artículos, reglas, y cualquier otra cosa que lo haría más fácil para los fans de One Piece?",1_No_hallucination,3_Partial_hallucination,False,
Hostels cater primarily to young people – a typical guest is in their twenties – but you can often find older travellers there too.,"Los huéspedes se dedican principalmente a los jóvenes, pero a los viajeros se les puede dar la impresión de que tienen que irse a casa.",3_Partial_hallucination,2_Small_hallucination,False,
"::::Thanks, and sorry...","Gracias, y lo siento...",1_No_hallucination,,False,
"While understanding one’s history does not assume understanding of culture, it does at least help people gain a sense of where they fall within the history of the organization.","Si bien comprender la historia de uno no supone comprender la cultura, al menos ayuda a las personas a tener una idea de dónde se encuentran dentro de la historia de la organización.",1_No_hallucination,3_Partial_hallucination,False,
Please let us know your feedback.,"Por favor, háganos saber su opinión.",1_No_hallucination,,False,
Ecuador requires that Cuban citizens receive an invitation letter prior to entering Ecuador through international airports or frontier admission points.,Ecuador exige que los ciudadanos cubanos reciban una carta de invitación antes de ingresar a Ecuador a través de aeropuertos internacionales o puntos de entrada fronterizos.,1_No_hallucination,3_Partial_hallucination,False,
I am happy that there are people willing to support me.,Me alegro de que haya gente que me apoye.,1_No_hallucination,,False,
Computers today are used to manipulate pictures and videos.,"Hoy en día, las computadoras se utilizan para manipular imágenes y videos.",1_No_hallucination,,False,
"If this group starts up... as a start, we should look at other advertising 'big guys' and think about which sections we're like to expand/write about. - Thanks, JG","Si este grupo comienza... como comienzo, deberíamos mirar a otros ""granos"" publicitarios y pensar en qué secciones nos gusta ampliar / escribir sobre.",2_Small_hallucination,2_Small_hallucination,True,
"In 1977, Dr. Damadian completed the construction of the first “whole-body” MRI scanner, which he called the ”Indomitable”.","En 1977, el Dr. Damián completó la construcción del primer escáner de resonancia artificial, el cual fue nombrado por él mismo como ""el escáner indomable"".",2_Small_hallucination,,False,
"Why is my page being deleted and how can i stop it from being deleted. its about and organisation, what it stands for, who it stands against etc. etc. I don't understand why it's being deleted?","¿Por qué mi página está siendo eliminada y cómo puedo evitar que sea eliminada? ¿Por qué no? ¿por qué no. ¿Por qué se trata de mí?, ¿por qué se me ha eliminado la página y por qué no?",3_Partial_hallucination,3_Partial_hallucination,True,
In the 1960s he headed back to newly-independent Algeria to teach film directing.,En la década de 1960 regresó a Argelia para enseñarle a la gente a hacer películas.,3_Partial_hallucination,,False,
"Several places in Rotorua offer geothermal hangi, while other hangi can be sampled in Christchurch, Wellington and elsewhere.","Varios lugares de Rotorua ofrecen una zona geotérmica, mientras que otros se encuentran en el centro de las ciudades.",3_Partial_hallucination,2_Small_hallucination,False,
Kemet,Kemet,1_No_hallucination,,False,
REDIRECT Talk:Charlotte Hornets all-time roster,REDIRECT Discurso: Charlotte Hornets lista de todos los tiempos,1_No_hallucination,3_Partial_hallucination,False,
BITCH YOUR MOM IS A WHORE,Su madre es una prostituta.,1_No_hallucination,3_Partial_hallucination,False,
"You find it slanted because it's not slanted; that is, it doesn't portray PETA with the same propogandistic vitriol you wish it to.","Usted lo encuentra inclinado porque no es inclinado, es decir, que no representa a PETA con el mismo estilo de vida que usted lo deseaba en la actualidad, y que es lo mismo que usted.",3_Partial_hallucination,,False,
"If you want to learn throwing a boomerang that comes back to your hand, make sure you have a suitable boomerang for returning.","Si quieres aprender a lanzar un boomerang que vuelve a tu mano, asegúrate de tener un boemerang adecuado para volver.",1_No_hallucination,2_Small_hallucination,False,
The capsule will look much like a shooting star going across the sky.,La cápsula se verá como una estrella en el cielo.,1_No_hallucination,,False,
* Im gonna fuck up every article u can think of just to piss u off u gay fag go fuck your millionare up the ass! was the question about fucking ur dog??,"Voy a echar a perder todos los artículos que se te ocurren, sólo para que te hagas enojar con tu hijo. ¿Por qué no te lo haces?",3_Partial_hallucination,3_Partial_hallucination,True,[0.3586600124835968]
seriously what the fuck,"En serio, qué carajo.",1_No_hallucination,3_Partial_hallucination,False,
"The world has over 5,000 different languages, including more than twenty with 50 million or more speakers.","El mundo tiene más de 5.000 idiomas diferentes, incluyendo más de veinte con 50 millones o más de hablantes.",1_No_hallucination,,False,
"We have to be very careful about copyright violations, hence the questions.",Tenemos que ser muy cuidadosos con las violaciones de derechos de autor.,1_No_hallucination,,False,
"::Please don't vandalize the talkpage richard,lexy or whatever that is , you little rascal;-)","::Por favor, no vandalices la página de charla Richard, Lexi o lo que sea eso, pequeño desgraciado;-)",1_No_hallucination,3_Partial_hallucination,False,
Ok I'll abide by the rules there but really I don't see what difference it makes if a link goes to a manufacturer or the actual engine.,"Bien, seguiré las reglas, pero en realidad no veo la diferencia si un enlace va a un fabricante o al motor real.",1_No_hallucination,,False,
Some of the applications in this category can even translate texts in foreign languages on signs or other objects in the real world when the user points the smartphone towards those objects.,Algunas de las aplicaciones de esta categoría pueden traducirse en lenguaje extranjero a través de señales o objetos en el mundo real cuando el usuario apunta a esos objetos.,1_No_hallucination,,False,
Most televisions are made in a way to please the general public.,La mayoría de los televisores están hechos para complacer al público en general.,1_No_hallucination,,False,
"No, it wasn't. the consensus was to update box1, I guess those editors haven't got the memo yet.","No, no lo fue. El consenso era actualizar la caja 1, supongo que esos editores aún no han recibido el memorándum.",1_No_hallucination,2_Small_hallucination,False,
Maroochydore then defeated Caboolture in the Preliminary Final.,"Luego de eso, el Sr. Marroquín derrotó a Caboolture en la Final.",2_Small_hallucination,2_Small_hallucination,True,
"While you may hear the word used by Greenlandic Natives, its use should be avoided by foreigners.","Si bien usted puede escuchar la palabra utilizada por los nativos de Groenlandia, su uso debe ser evitado por los extranjeros.",1_No_hallucination,2_Small_hallucination,False,
REDIRECT Talk:Hutcheson v News Group Newspapers Ltd,"REDIRECIÓN: Hombre, ¿qué es lo que estás haciendo?",4_Full_hallucination,2_Small_hallucination,False,
"What is a cell? The word cell comes from the Latin word ""cella"", meaning ""small room"", and it was first coined by a microscopist observing the structure of cork.","La palabra ""célula"" proviene del término latino ""célula"", que significa ""cámara pequeña"", y fue creada por un experto en la construcción de una estructura de corteza de metal.",3_Partial_hallucination,2_Small_hallucination,False,
"Because calls are routed over the Internet, you do not need to use a phone company located where you live or where you travel.","Debido a que las llamadas se dirigen a través de Internet, no es necesario usar una compañía telefónica ubicada en el lugar donde usted vive o viaja.",3_Partial_hallucination,,False,
Tourists may visit different landmarks of a particular country or they may simply opt to focus on just one area.,Los turistas pueden visitar diferentes lugares de interés de un país o simplemente centrarse en un solo área.,1_No_hallucination,2_Small_hallucination,False,
It's [tãpɐɪ̯t] or [tãmpɐɪ̯t] ?,¿Se trata de una especie de trampa o de un trampaje en la que se encuentran las personas?,4_Full_hallucination,,False,
"The setting might be an historic old building with antique furnishings, manicured grounds and a swimming pool.","El escenario podría ser un antiguo edificio histórico con muebles antiguos, terrenos cuidadosos y una piscina.",1_No_hallucination,2_Small_hallucination,False,
hello means sex in japanaeacainapiaen,Hola significa sexo en japonés.,1_No_hallucination,2_Small_hallucination,False,
"Cinque Terre, which means Five Lands, comprises the five small coastal villages of Riomaggiore, Manarola, Corniglia, Vernazza and Monterosso located in the Italian region of Liguria.","Las cinco tierras son las que se encuentran en la región de Riomaggiore, en la que se encuentra la ciudad de Montevideo, en el extremo oeste de la región de Montevento, en la parte oriental de la región.",3_Partial_hallucination,,False,
I think it's better to upload and use another new photo of her.,Creo que es mejor subirla y usarla para que sea mejor.,3_Partial_hallucination,2_Small_hallucination,False,
Sir Richard Branson's Virgin Group had a bid for the bank rejected prior to the bank’s nationalisation.,El Grupo Virgen de Sir Richard Branson fue rechazado antes de la nacionalización de la entidad en la actualidad.,3_Partial_hallucination,,False,
A Triceratops could have used its strong beak to strip off the leaves before eating the trunk.,Un Triceratops podría haber usado su fuerte pico para despojarse de las hojas antes de comer el tronco.,1_No_hallucination,2_Small_hallucination,False,
Someone block this vandal!,¡Que alguien bloquee a este vándalo!,1_No_hallucination,,False,
ADD A 5th VANDALISM TO THIS PAGE FUCKER!!!,Añade un quinto vandalismo a esta maldita página!!!,1_No_hallucination,,False,
"Travel agencies have been around since the 19th century. A travel agent is usually a good option for a journey which extends beyond a traveller's previous experience of nature, culture, language or low-income countries.","Las agencias de viajes han existido desde el siglo XIX. Una agencia de viajes es generalmente una buena opción para un viaje que se extiende más allá de la experiencia previa de un viajero en la naturaleza, la cultura, el idioma o los países de bajos ingresos.",1_No_hallucination,,False,
Or that it makes much difference as far as this article is concerned?,¿O que hace mucha diferencia en lo que se refiere a este artículo?,1_No_hallucination,2_Small_hallucination,False,
Even the hottest of deserts can become extremely cold at night. Hypothermia is a real risk without warm clothing.,Incluso los desiertos más calientes pueden llegar a ser extremadamente fríos por la noche.,1_No_hallucination,2_Small_hallucination,False,
"In third, Hamlin is twenty points behind, but five ahead of Bowyer. Kahne and Truex, Jr. are fifth and sixth respectively with 2,220 and 2,207 points.","En tercer lugar, Hamlin se encuentra con veinte puntos por delante, pero con cinco por delante de él, mientras que en segundo lugar, se encuentra con dos puntos por encima de los cuales se encuentran.",3_Partial_hallucination,2_Small_hallucination,False,
"::So, if I add \bpenis-*enlarge[-A-Za-z0-9]*\.[a-z]{2,4}\b, it won't crash wikipedia?","Por lo tanto, si se añade el tamaño de la parte superior de la piel, no se puede hacer nada más que hacer que la parte inferior de la piel se desprenda de la parte posterior de la piel y se desprende de la piel.",3_Partial_hallucination,2_Small_hallucination,False,
I THOUGHT YOU KILLED HIM.,Pensé que lo mataste.,1_No_hallucination,2_Small_hallucination,False,
"After all, I fail to understand the prose, let alone the genius, of M. Derrida; and my days are nice.","Después de todo, no entiendo la prosa, y mucho menos el genio, del señor Derrida; y mis días son agradables.",1_No_hallucination,2_Small_hallucination,False,
"This marked an important change, as European powers would no longer have the pretext of being religious wars. Thus, the Thirty Years' War would be the last war to be labeled a religious war.","Esto marcó un cambio importante, ya que las potencias europeas ya no tendrían el pretexto de ser guerras religiosas.",1_No_hallucination,,False,
For a few pennies some children will tell you the story.,"Por unos cuantos centavos, algunos niños le cuentan la historia.",1_No_hallucination,,False,
Every corner store is filled with a confusing array of pre-paid phone cards that can be used from pay phones or ordinary telephones.,"Todas las tiendas están llenas de tarjetas de pago, que pueden ser utilizadas desde el teléfono móvil o desde el móvil.",1_No_hallucination,,False,
MWAHAHAHAHAHA,¿Qué es eso?,4_Full_hallucination,,False,
"The game is based on the Second Battle of Fallujah, a vicious battle between American and Iraqi forces.","El juego se basa en la segunda batalla de Fallujah, una batalla entre fuerzas estadounidenses e iraquíes.",1_No_hallucination,,False,
"Pureland origami is origami with the restriction that only one fold may be done at a time, more complex folds like reverse folds are not allowed, and all folds have straightforward locations.","El origami pureland es origami con la restricción de que solo se puede doblar una vez, no se permiten pliegues más complejos como los pliegues inversos, y todos los pliegos tienen ubicaciones sencillas.",1_No_hallucination,,False,
"In the nomadic phase, army ants march at night and stop to camp during the day.","En la fase nómada, las hormigas del ejército marchan por la noche y se detienen en el campamento durante el día.",1_No_hallucination,,False,
"While listening to individuals share their individual, family, and organizational stories, we gained valuable insight into the past and some of the personalities who influenced for good or ill the culture of the organization.","Mientras escuchábamos a los individuos contar sus historias personales, familiares y organizativas, aprendimos valiosas ideas sobre el pasado y sobre algunas de las personalidades que influyeron en bien o en mal en la cultura de la organización.",1_No_hallucination,2_Small_hallucination,False,
Kissinger,¿Por qué no ?,4_Full_hallucination,,False,
"Peter Costello, Australian treasurer and the man most likely to succeed Prime Minister John Howard as Liberal party leader has thrown his support behind a nuclear power industry in Australia.","Peter Costello, ministro de Hacienda de Australia, y el hombre más probable que suceda al primer ministro, John Howard, como líder del Partido Liberal, ha dado su apoyo a la industria nuclear en Australia.",1_No_hallucination,3_Partial_hallucination,False,
"When you travel, expect things not to be like they are ""back home"". Manners, laws, food, traffic, lodging, standards, language and so on will to some extent differ from where you live.","Cuando viajes, espera que las cosas no sean como en tu hogar, ya que las costumbres, las leyes, los hábitos de vida y las reglas son muy diferentes de las de tu hogar.",3_Partial_hallucination,3_Partial_hallucination,True,
"1up.com has been listing this date for a while now, even as Nintendo of America continues to say there has been no official announcement on the release date.","1up.com ha estado listando esta fecha desde hace un tiempo, aunque Nintendo of America continúa diciendo que no ha habido un anuncio oficial sobre la fecha de lanzamiento.",1_No_hallucination,,False,
":There's de:Wolfstein (Adelsgeschlecht), which seems to be about the family.","Hay de: Wolfstein (Adelsgeschlecht), que parece ser sobre la familia.",1_No_hallucination,,False,
"The idea that the most widespread independent and objective source for schools is somehow unreliable, and that the health, safety and welfare of pupils is irrelevant is laughable.","La idea de que la fuente más amplia y objetiva de las escuelas sea la de la salud, la de la seguridad y el bienestar de los alumnos, es algo que nos hace reírnos a nosotros mismos.",3_Partial_hallucination,,False,
HE HAS SO MUCH BUTTSEX THAT HIS ASSHOLE IS NOW BIG ENOUGH TO BE CONSIDERED A COUNTRY.,Tiene tanto putrefacto que su asiento es ahora lo suficientemente grande como para ser considerado un país.,2_Small_hallucination,3_Partial_hallucination,False,
"Basically, they fall into two categories: Either work while you travel or try and limit your expenses. This article is focused on the latter.","Básicamente, se clasifican en dos categorías: trabajar mientras viajas o limitar tus gastos.",1_No_hallucination,2_Small_hallucination,False,
"From all American editors, to all Irish editors: Please stop violating the Constitutional Rights of United States Citizens, particularly our sacred Third Amendment rights.","De todos los editores estadounidenses, a todos los editors irlandeses: Por favor, dejen de violar los derechos constitucionales de los ciudadanos de los Estados Unidos, particularmente nuestros sagrados derechos de la Tercera Enmienda.",1_No_hallucination,,False,
"The Sun doesn't have a crust like the Earth that you can stand on. The whole Sun is made out of gases, fire, and plasma.","El Sol no tiene una corteza como la Tierra en la que puedas estar. Todo el Sol está hecho de gases, fuego y plasma.",1_No_hallucination,,False,
what is being done to save the yosemite toad?,¿Qué es lo que se está haciendo para salvar al niño?,2_Small_hallucination,2_Small_hallucination,True,
"parody and is not an exact representation of the event, but is the screencap's viewpoint representative of the case in concern","En el caso de las personas con discapacidad, no se trata de una representación exacta de la situación, sino de un punto de vista que representa el caso en cuestión.",3_Partial_hallucination,,False,
"He did, however, reiterate his earlier statement that Roe v. Wade was the ""settled law of the land"", emphasizing the importance of consistent Supreme Court rulings.","Sin embargo, reiteró su declaración anterior de que Roe era la ""ley establecida del país"", haciendo hincapié en la importancia de las resoluciones de la Corte Suprema de Justicia.",2_Small_hallucination,,False,
The easiest way to get started in the business of travel writing is to hone your skills on an established travel blog website.,La forma más fácil de comenzar a escribir es a través de un sitio web de viajes establecidos en todo el mundo.,3_Partial_hallucination,2_Small_hallucination,False,
This gives resolution almost four times that of a 35 mm negative (3136 mm2 versus 864).,Esto hace que la resolución sea casi cuatro veces mayor que la de los 35 milímetros negativos.,2_Small_hallucination,2_Small_hallucination,True,
Some countries have exceedingly draconian punishments even for first time offenses; these can include prison sentences of over 10 years or death.,"Algunos países tienen penas extremadamente duras, incluso en el caso de los delitos cometidos por primera vez; estas pueden ser penas de más de 10 años o más.",2_Small_hallucination,,False,
Then Whirling Dervishes took to the stage.,Entonces los Derviches Girantes subieron al escenario.,1_No_hallucination,2_Small_hallucination,False,
The religion was founded in the 15th century by Guru Nanak (1469–1539). There followed in succession a further nine gurus.,La religión fue fundada en el siglo XV por Guru Nanak (1469-1539).,1_No_hallucination,1_No_hallucination,True,
"Your hotel or hosts (if staying in a guesthouse or private home) will likely have wifi or an internet connected PC, and all settlements have an internet cafe or some location with public wifi.","Es probable que el hotel o los huéspedes tengan acceso a Internet, así como a algún tipo de servicio de atención al público, en todo caso en el caso de que se trate de un centro de atención.",3_Partial_hallucination,,False,
SO GGGGGGGGGGAAAAAAAAYYYYYYY!,¡Así que no hay nada que hacer!,4_Full_hallucination,2_Small_hallucination,False,[0.511505663394928]
"However, the discovery of his tomb in 1922 made him a celebrity. While many tombs of the past were robbed, this tomb was left virtually undisturbed.","Sin embargo, el descubrimiento de su tumba en 1922 le convirtió en una celebridad.",1_No_hallucination,,False,
"According to the story, his motivation was fame at any cost. The Ephesians, outraged, announced that Herostratus' name never be recorded.","Los efesios, indignados, anunciaron que el nombre de Herostrato nunca sería registrado.",1_No_hallucination,,False,
No one was inside the apartment.,Nadie estaba dentro del apartamento.,1_No_hallucination,,False,
Some countries have exceedingly draconian punishments even for first time offenses; these can include prison sentences of over 10 years or death.,Algunos países tienen castigos extremadamente dracánicos incluso por ofensas por primera vez; éstas pueden incluir penas de prisión de más de 10 años o muerte.,1_No_hallucination,2_Small_hallucination,False,
- how stupid of me! sometimes you are blind -,¡Qué estúpido soy yo! ¡Algunas veces eres ciego!,1_No_hallucination,2_Small_hallucination,False,
"Since moving to the Catalan-capital, Vidal had played 49 games for the club.","Desde que se mudó a la capital catalana, Vidal había jugado 49 partidos para el club.",1_No_hallucination,2_Partial_hallucination,False,
"I think the guy is an idiot, and I am extremely biased, so I don't want to be the one to write it, but it seems that the Senator's hypocritical and idiotic views on hand washing should probably be in here somewhere.","Creo que el tipo es un idiota, y soy extremadamente sesgado, así que no quiero ser el que lo escriba, pero parece que las hipócritas y idiotas opiniones del senador sobre el lavado de manos probablemente deberían estar aquí en alguna parte.",1_No_hallucination,3_Partial_hallucination,False,
*Stop adding such propagandist edit requests with your sock puppets.,Deje de añadirle a sus compañeros de trabajo las reglas para que no lo hagan.,3_Partial_hallucination,2_Small_hallucination,False,
"San Francisco is also one of the best places in the nation for other Asian cuisine: Korean, Thai, Indian, and Japanese.","San Francisco también es uno de los mejores lugares de la nación para otras cocinas asiáticas: coreanas, tailandesas, indias y japonesas.",1_No_hallucination,2_Small_hallucination,False,
"Basically, they fall into two categories: Either work while you travel or try and limit your expenses. This article is focused on the latter.","En esencia, se trata de trabajar mientras viajas, o de limitar tus gastos con el mismo objetivo que en el artículo anterior, en el cual se trata de una de las siguientes cuestiones:",3_Partial_hallucination,,False,
The water molecules make an invisible skin on the water’s surface that allows things like the needle to float on top of the water.,Las moléculas de agua crean una piel invisible en la superficie del agua que permite que cosas como la aguja floten sobre el agua.,1_No_hallucination,,False,
"Good point, I just assumed that they are the same thing.","Bueno, supuse que eran lo mismo.",1_No_hallucination,,False,
