,src_lang,tgt_lang,src_text,mt_text,omit_spans,hall_spans,class_hall,class_omit,data_source,hall_mask,omit_mask,src_text_normalized,mt_text_normalized,hall_mask_normalized,omit_mask_normalized,perturbation,direction,selection,score_log_loss,score_alti_mean,score_alti_t_mean,score_attn_ot,score_comet_qe,score_labse,score_laser,score_xnli,score_sonar_cosine,score_blaser2_qe,score_log_loss_legacy
4599,eng_Latn,spa_Latn,"No dipshit, wrong user.","No hay tonterías, usuario equivocado.","No dipshit, wrong user.","No hay tonterías, usuario equivocado.",1_No_hallucination,1_No_omission,wiki,0000000000000000000000000000000000000,00000000000000000000000,"No dipshit, wrong user.","No hay tonterías, usuario equivocado.",0000000000000000000000000000000000000,00000000000000000000000,natural,eng_Latn_spa_Latn,uniform,0.8762028217315674,-0.5380528,-0.7174037,0.0354170197797265,1.3334188163280487,-0.8856368,-0.8518518,-0.99793994,-0.8034447,-3.7929058,1.264312505722046
4600,eng_Latn,spa_Latn,The point here is these stuff aren't encyclopedic.,El punto aquí es que estas cosas no son enciclopédicas.,The point here is these stuff aren't encyclopedic.,El punto aquí es que estas cosas no son enciclopédicas.,1_No_hallucination,1_No_omission,wiki,0000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,The point here is these stuff aren't encyclopedic.,El punto aquí es que estas cosas no son enciclopédicas.,0000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,natural,eng_Latn_spa_Latn,uniform,0.3841114938259125,-0.57488614,-0.6515376,0.0442807639295756,0.5145165622234344,-0.95047593,-0.8938662,-0.99908924,-0.92731225,-4.779459,0.5543612241744995
4601,eng_Latn,spa_Latn,P-i-ss off you little b-i-tch,¿Por qué no lo haces? ¿Por qué te lo haces?,<<<P-i-ss off you little b-i-tch>>>,<<<¿Por qué no lo haces? ¿Por qué te lo haces?>>>,4_Full_hallucination,4_Full_omission,wiki,1111111111111111111111111111111111111111111,11111111111111111111111111111,P-i-ss off you little b-i-tch,¿Por qué no lo haces? ¿Por qué te lo haces?,1111111111111111111111111111111111111111111,11111111111111111111111111111,perturbed,eng_Latn_spa_Latn,biased,1.6873488426208496,-0.34423497,-0.34423497,0.1489874957000636,2.6701477766036987,-0.25482225,-0.34659615,-0.040688418,-0.29713434,-2.3918588,1.687351942062378
4602,eng_Latn,spa_Latn,"She isn't important, bringing her back last year was stupid.","Ella no es importante, el año pasado fue una estupidez.","She isn't important, <<<bringing her back>>> last year was stupid.","Ella no es importante, el año pasado fue una estupidez.",1_No_hallucination,3_Partial_omission,wiki,0000000000000000000000000000000000000000000000000000000,000000000000000000000111111111111111110000000000000000000000,"She isn't important, bringing her back last year was stupid.","Ella no es importante, el año pasado fue una estupidez.",0000000000000000000000000000000000000000000000000000000,000000000000000000000111111111111111110000000000000000000000,perturbed,eng_Latn_spa_Latn,uniform,1.0319247245788574,-0.63119626,-0.5917465,0.0895584970305513,1.3751104176044464,-0.8441418,-0.8249246,-0.2823584,-0.754533,-3.8159437,1.0319405794143677
4603,eng_Latn,spa_Latn,"The earliest known book in the world was written in Sanskrit. After the compilation of Upanishads, Sanskrit just faded due to hierarchy.","El libro más antiguo del mundo fue escrito en lenguaje islámico, después de haber sido compilado en lengua islámica, y luego de haber sido escrito en lengua islámico.","The earliest <<<known>>> book in the world was written in Sanskrit. After the compilation of <<<Upanishads>>>, Sanskrit <<<just faded due to hierarchy>>>.","El libro más antiguo del mundo fue escrito en lenguaje islámico, después de haber sido compilado en lengua islámica, <<<y luego de haber sido escrito en lengua islámico>>>.",3_Partial_hallucination,3_Partial_omission,flores,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111110,0000000000000111110000000000000000000000000000000000000000000000000000000000000000000001111111111000000000001111111111111111111111111110,"The earliest known book in the world was written in Sanskrit. After the compilation of Upanishads, Sanskrit just faded due to hierarchy.","El libro más antiguo del mundo fue escrito en lenguaje islámico, después de haber sido compilado en lengua islámica, y luego de haber sido escrito en lengua islámico.",0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111110,0000000000000111110000000000000000000000000000000000000000000000000000000000000000000001111111111000000000001111111111111111111111111110,perturbed,eng_Latn_spa_Latn,biased,1.7436792850494385,-0.5051685,-0.52981085,0.4309489843138254,1.5407145023345947,-0.6199447,-0.7493529,-2.311228e-08,-0.37537333,-2.8887937,1.7437105178833008
4604,eng_Latn,spa_Latn,"The varieties of French which are spoken in Belgium and Switzerland differ slightly from the French spoken in France, though they are similar enough to be mutually intelligible.","Las variedades de francés que se hablan en Bélgica y Suiza difieren ligeramente del francés hablado en Francia, aunque son lo suficientemente similares como para ser mutuamente comprensibles.","The varieties of French which are spoken in Belgium and Switzerland differ slightly from the French spoken in France, though they are similar enough to be mutually intelligible.","Las variedades de francés que se hablan en Bélgica y Suiza difieren ligeramente del francés hablado en Francia, aunque son lo suficientemente similares como para ser mutuamente comprensibles.",1_No_hallucination,1_No_omission,flores,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,"The varieties of French which are spoken in Belgium and Switzerland differ slightly from the French spoken in France, though they are similar enough to be mutually intelligible.","Las variedades de francés que se hablan en Bélgica y Suiza difieren ligeramente del francés hablado en Francia, aunque son lo suficientemente similares como para ser mutuamente comprensibles.",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,natural,eng_Latn_spa_Latn,uniform,0.2759755849838257,-0.57998586,-0.64103705,0.1171545741485518,0.3108397126197815,-0.9412898,-0.88755125,-0.9994895,-0.9582766,-5.1402283,0.2760045230388641
4605,eng_Latn,spa_Latn,"The more I look at this article, the more I think it should probably just be deleted.","Mientras más se vea este artículo, más se le debe quitarlo a la gente que lo conoce.","The more I look at this article, the more <<<I think>>> it should <<<probably just>>> be deleted.","Mientras más se vea este artículo, más se le debe quitarlo <<<a la gente que lo conoce>>>.",3_Partial_hallucination,3_Partial_omission,wiki,000000000000000000000000000000000000000000000000000000000001111111111111111111111110,0000000000000000000000000000000000000000001111111000000000001111111111111000000000000,"The more I look at this article, the more I think it should probably just be deleted.","Mientras más se vea este artículo, más se le debe quitarlo a la gente que lo conoce.",000000000000000000000000000000000000000000000000000000000001111111111111111111111110,0000000000000000000000000000000000000000001111111000000000001111111111111000000000000,perturbed,eng_Latn_spa_Latn,worst,2.245952844619751,-0.5361255,-0.53612554,0.2023022841120653,1.93049556016922,-0.63527554,-0.7658735,-0.00047161346,-0.54194516,-3.5203857,2.2459592819213867
4606,eng_Latn,spa_Latn,Its the right image than the present one.,Es la imagen correcta que tenemos ahora.,Its the right image than the present one.,Es la imagen correcta que tenemos ahora.,1_No_hallucination,1_No_omission,wiki,0000000000000000000000000000000000000000,00000000000000000000000000000000000000000,Its the right image than the present one.,Es la imagen correcta que tenemos ahora.,0000000000000000000000000000000000000000,00000000000000000000000000000000000000000,perturbed,eng_Latn_spa_Latn,uniform,1.4061603546142578,-0.5583598,-0.55835986,0.0460629390831472,1.0990759581327438,-0.76499,-0.7984545,-0.18177226,-0.67694306,-4.3105454,1.4061638116836548
4607,eng_Latn,spa_Latn,"Young Buck said himself in an interview on HipHopDX he was finna call it this, so fuck you mothafucka!","El joven Buck dijo en una entrevista que era el fin de la vida, así que se va a irse a la mierda.","Young Buck said <<<himself>>> in an interview <<<on HipHopDX he was finna call it this, so fuck you mothafucka!>>>","El joven Buck dijo en una entrevista <<<que era el fin de la vida, así que se va a irse a la mierda>>>.",3_Partial_hallucination,3_Partial_omission,wiki,0000000000000000000000000000000000000111111111111111111111111111111111111111111111111111111111110,000000000000000011111110000000000000000011111111111111111111111111111111111111111111111111111111111111,"Young Buck said himself in an interview on HipHopDX he was finna call it this, so fuck you mothafucka!","El joven Buck dijo en una entrevista que era el fin de la vida, así que se va a irse a la mierda.",0000000000000000000000000000000000000111111111111111111111111111111111111111111111111111111111110,000000000000000011111110000000000000000011111111111111111111111111111111111111111111111111111111111111,perturbed,eng_Latn_spa_Latn,uniform,1.542612910270691,-0.6182539,-0.5969348,0.7769218606692365,1.661861002445221,-0.65593636,-0.78236866,-0.009037402,-0.5953696,-3.3724556,1.5426304340362549
4608,eng_Latn,spa_Latn,"In general, staying in any foreign country for an extended period of time will require you to obtain a visa in advance.","En general, para permanecer en cualquier país extranjero durante un período prolongado se requiere obtener una visa con antelación.","In general, staying in any foreign country for an extended period <<<of time>>> will require you to obtain a visa in advance.","En general, para permanecer en cualquier país extranjero durante un período prolongado se requiere obtener una visa con antelación.",1_No_hallucination,2_Small_omission,flores,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000011111110000000000000000000000000000000000000000000000,"In general, staying in any foreign country for an extended period of time will require you to obtain a visa in advance.","En general, para permanecer en cualquier país extranjero durante un período prolongado se requiere obtener una visa con antelación.",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000011111110000000000000000000000000000000000000000000000,natural,eng_Latn_spa_Latn,biased,0.5122942328453064,-0.5549639,-0.59460413,0.1021790365043183,0.2937890887260437,-0.91532767,-0.92544365,-0.99949664,-0.8712133,-5.4323845,0.5123375654220581
4609,eng_Latn,spa_Latn,Fenelon falls,Las precipitaciones son muy altas.,<<<Fenelon falls>>>,<<<Las precipitaciones son muy altas>>>.,4_Full_hallucination,4_Full_omission,wiki,1111111111111111111111111111111110,1111111111111,Fenelon falls,Las precipitaciones son muy altas.,1111111111111111111111111111111110,1111111111111,perturbed,eng_Latn_spa_Latn,biased,2.383432626724243,-0.4160262,-0.9152576,0.0646404310269756,0.8529867231845856,-0.21793917,-0.4717825,-0.01623505,-0.34963736,-3.1017015,2.3834471702575684
4610,eng_Latn,spa_Latn,the most conservative Third Way supporter if not an all-out,"El más conservador de la tercera vía, si es que no es el más completo.",the most conservative Third Way <<<supporter>>> if not an all-out,"El más conservador de la tercera vía, si es que no es el más completo.",1_No_hallucination,2_Small_omission,wiki,0000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000111111111000000000000000000,the most conservative Third Way supporter if not an all-out,"El más conservador de la tercera vía, si es que no es el más completo.",0000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000111111111000000000000000000,perturbed,eng_Latn_spa_Latn,worst,1.4549000263214111,-0.60268867,-0.75336087,0.240465566288142,2.09261417388916,-0.7809417,-0.7115046,-0.9977609,-0.7249931,-3.9454331,1.4549177885055542
4611,eng_Latn,spa_Latn,It also seems the discussion was resurrected just below the previous thread.,También parece que la discusión fue resucitada justo debajo del hilo anterior.,It also seems the discussion was resurrected just below the previous thread.,También parece que la discusión fue resucitada justo debajo del hilo anterior.,1_No_hallucination,1_No_omission,wiki,000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000,It also seems the discussion was resurrected just below the previous thread.,También parece que la discusión fue resucitada justo debajo del hilo anterior.,000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000,natural,eng_Latn_spa_Latn,uniform,0.3685504496097564,-0.57226515,-0.6395905,0.0558904399518267,0.8059660494327545,-0.92102146,-0.9249222,-0.99849135,-0.9127445,-4.7149353,0.5314042568206787
4612,eng_Latn,spa_Latn,"Turkey is encircled by seas on three sides: the Aegean Sea to the west, the Black Sea to the north and the Mediterranean Sea to the south.","Turquía está rodeada por mares de tres lados: el mar Egeo al oeste, el mar Negro al norte y el mar Mediterráneo al sur.","Turkey is encircled by seas on three sides: the Aegean Sea to the west, the Black Sea to the north and the Mediterranean Sea to the south.","Turquía está rodeada por mares de tres lados: el mar Egeo al oeste, el mar Negro al norte y el mar Mediterráneo al sur.",1_No_hallucination,1_No_omission,flores,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,"Turkey is encircled by seas on three sides: the Aegean Sea to the west, the Black Sea to the north and the Mediterranean Sea to the south.","Turquía está rodeada por mares de tres lados: el mar Egeo al oeste, el mar Negro al norte y el mar Mediterráneo al sur.",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,natural,eng_Latn_spa_Latn,worst,0.3044989705085754,-0.61583453,-0.632941,0.1577602565178681,0.2637419700622558,-0.93429303,-0.9193109,-0.9942523,-0.94382584,-5.120187,0.3045378625392914
4613,eng_Latn,spa_Latn,Ecuador requires that Cuban citizens receive an invitation letter prior to entering Ecuador through international airports or frontier admission points.,El Ecuador exige que los ciudadanos de Cuba reciban una carta de invitación antes de entrar en el país a través de los aeropuertos internacionales o de los puntos de entrada fronterizos.,Ecuador requires that Cuban citizens receive an invitation letter prior to entering Ecuador through international airports or frontier admission points.,El Ecuador exige que los ciudadanos de Cuba reciban una carta de invitación antes de entrar en el país a través de los aeropuertos internacionales o de los puntos de entrada fronterizos.,1_No_hallucination,1_No_omission,flores,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,Ecuador requires that Cuban citizens receive an invitation letter prior to entering Ecuador through international airports or frontier admission points.,El Ecuador exige que los ciudadanos de Cuba reciban una carta de invitación antes de entrar en el país a través de los aeropuertos internacionales o de los puntos de entrada fronterizos.,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,perturbed,eng_Latn_spa_Latn,biased,0.4893540441989898,-0.58364534,-0.8452795,0.094990760917262,0.4728655219078064,-0.9296567,-0.94045806,-0.9991149,-0.874684,-4.843675,0.489391416311264
4614,eng_Latn,spa_Latn,There is a difference.,Hay una diferencia.,There is a difference.,Hay una diferencia.,1_No_hallucination,1_No_omission,wiki,0000000000000000000,0000000000000000000000,There is a difference.,Hay una diferencia.,0000000000000000000,0000000000000000000000,natural,eng_Latn_spa_Latn,uniform,0.8350275158882141,-0.62017226,-0.5315762,0.0225227374108048,0.3980213403701782,-0.94266033,-0.88052684,-0.99912584,-0.8939013,-4.8412323,1.2040719985961914
4615,eng_Latn,spa_Latn,The Irish government is stressing the urgency of parliamentary legislation to rectify the situation.,El Gobierno irlandés hace hincapié en la urgencia de la legislación parlamentaria para corregir la situación.,The Irish government is stressing the urgency of parliamentary legislation to rectify the situation.,El Gobierno irlandés hace hincapié en la urgencia de la legislación parlamentaria para corregir la situación.,1_No_hallucination,1_No_omission,flores,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,The Irish government is stressing the urgency of parliamentary legislation to rectify the situation.,El Gobierno irlandés hace hincapié en la urgencia de la legislación parlamentaria para corregir la situación.,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,natural,eng_Latn_spa_Latn,worst,0.391947478055954,-0.5013477,-0.61529046,0.0864347043886128,0.4553622603416443,-0.9329426,-0.91248333,-0.9994866,-0.9045441,-4.8305473,0.3919966220855713
4616,eng_Latn,spa_Latn,I agree in particular re following the Fr. & Eng. page examples.,Estoy de acuerdo con los ejemplos de Fr. y Ing.,I agree <<<in particular re following>>> the Fr. & Eng. <<<page>>> examples.,Estoy de acuerdo con los ejemplos de Fr. y Ing.,1_No_hallucination,3_Partial_omission,wiki,00000000000000000000000000000000000000000000000,0000000011111111111111111111111111000000000000000011110000000000,I agree in particular re following the Fr. & Eng. page examples.,Estoy de acuerdo con los ejemplos de Fr. y Ing.,00000000000000000000000000000000000000000000000,0000000011111111111111111111111111000000000000000011110000000000,perturbed,eng_Latn_spa_Latn,biased,1.237614989280701,-0.58906317,-0.5236117,0.2386705558936692,1.096279427409172,-0.75986356,-0.72802067,-0.009348738,-0.63324016,-3.773489,1.2376385927200315
4617,eng_Latn,spa_Latn,Wikioutburned?,¿Wikio se quemó?,Wikioutburned?,¿Wikio se quemó?,1_No_hallucination,1_No_omission,wiki,0000000000000000,00000000000000,Wikioutburned?,¿Wikio se quemó?,0000000000000000,00000000000000,natural,eng_Latn_spa_Latn,uniform,0.9993736743927002,-0.5907686,-0.6646147,0.1121009227949517,0.7704060077667236,-0.672806,-0.5045019,-0.88827324,-0.7466101,-3.8181057,1.4434423446655271
4618,eng_Latn,spa_Latn,"These children tend to get into a lot of trouble, because they ""engage in risky behaviors, get into fights, and challenge authority"" in order to stimulate their brain, since their brain can not be stimulated by normal methods.","Estos niños tienden a entrar en problemas, ya que ""se involucran en comportamientos peligrosos, pelean y defienden a la autoridad"", ya que su cerebro no puede ser estimulado por medio de métodos normales, como el uso de las agujas.","These children tend to get into <<<a lot of>>> trouble, because they ""engage in risky behaviors, get into fights, and challenge authority"" <<<in order to stimulate their brain>>>, since their brain can not be stimulated by normal methods.","Estos niños tienden a entrar en problemas, ya que ""se involucran en comportamientos peligrosos, pelean y defienden a la autoridad"", ya que su cerebro no puede ser estimulado por medio de métodos normales, <<<como el uso de las agujas>>>.",3_Partial_hallucination,3_Partial_omission,flores,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111110,0000000000000000000000000000000011111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000,"These children tend to get into a lot of trouble, because they ""engage in risky behaviors, get into fights, and challenge authority"" in order to stimulate their brain, since their brain can not be stimulated by normal methods.","Estos niños tienden a entrar en problemas, ya que ""se involucran en comportamientos peligrosos, pelean y defienden a la autoridad"", ya que su cerebro no puede ser estimulado por medio de métodos normales, como el uso de las agujas.",000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111110,0000000000000000000000000000000011111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000,perturbed,eng_Latn_spa_Latn,biased,1.2261160612106323,-0.51632625,-0.56503624,0.2144992084802153,0.8169097602367401,-0.85223556,-0.9206075,-0.038040932,-0.7361201,-3.9447403,1.2261322736740112
4619,eng_Latn,spa_Latn,This is made to ensure that the image covers the whole screen. That is called overscan.,"Esto se hace para asegurar que la imagen cubra toda la pantalla, lo que se llama un escáner.",This is made to ensure that the image covers the whole screen. That is called overscan.,"Esto se hace para asegurar que la imagen cubra toda la pantalla, lo que se llama un escáner.",1_No_hallucination,1_No_omission,flores,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,This is made to ensure that the image covers the whole screen. That is called overscan.,"Esto se hace para asegurar que la imagen cubra toda la pantalla, lo que se llama un escáner.",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,perturbed,eng_Latn_spa_Latn,biased,0.897225022315979,-0.5711083,-0.67494607,0.1472385705114716,0.7890192270278931,-0.8254141,-0.84413093,-0.9986396,-0.7578369,-4.4133024,0.8972496390342712
4620,eng_Latn,spa_Latn,"It is assigned to the U.S. Navy’s Seventh Fleet and based in Sasebo, Nagasaki in Japan.","Está asignado a la Séptima Flota de la Marina de Estados Unidos y tiene su sede en Sasebo, en el estado de Nagasaki, Japón.","It is assigned to the U.S. Navy’s Seventh Fleet and based in Sasebo, Nagasaki in Japan.","Está asignado a la Séptima Flota de la Marina de Estados Unidos y tiene su sede en Sasebo, en <<<el estado de>>> Nagasaki, Japón.",3_Partial_hallucination,1_No_omission,flores,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111100000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,"It is assigned to the U.S. Navy’s Seventh Fleet and based in Sasebo, Nagasaki in Japan.","Está asignado a la Séptima Flota de la Marina de Estados Unidos y tiene su sede en Sasebo, en el estado de Nagasaki, Japón.",000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111100000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,perturbed,eng_Latn_spa_Latn,worst,0.7150682210922241,-0.634647,-0.73080564,0.2432237380458511,0.3960652351379394,-0.9223868,-0.27545303,-0.99928474,-0.86987615,-4.4649134,0.7150918841362
4621,eng_Latn,spa_Latn,"Tosserr is another way of calling somone a wanker. it is to sybolise the way we feel about somone we hate them, think they are horrible.","Es una forma de decir que alguien es un idiota, es una forma de expresar lo que se siente a alguien que lo ama, lo que lo hace sentirse mal, sentirse mal.","<<<Tosserr>>> is another way of calling somone a wanker. it is to sybolise the way we feel about somone we hate them, <<<think they are>>> horrible.","Es una forma de decir que alguien es un idiota, es <<<una forma>>> de expresar lo que se siente a alguien que lo ama, <<<lo que lo hace sentirse mal, sentirse>>> mal.",3_Partial_hallucination,3_Partial_omission,wiki,0000000000000000000000000000000000000000000000000001111111110000000000000000000000000000000000000000000000000000111111111111111111111111111111111111100000,1111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111110000000000,"Tosserr is another way of calling somone a wanker. it is to sybolise the way we feel about somone we hate them, think they are horrible.","Es una forma de decir que alguien es un idiota, es una forma de expresar lo que se siente a alguien que lo ama, lo que lo hace sentirse mal, sentirse mal.",0000000000000000000000000000000000000000000000000001111111110000000000000000000000000000000000000000000000000000111111111111111111111111111111111111100000,1111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111110000000000,perturbed,eng_Latn_spa_Latn,uniform,1.797436237335205,-0.557117,-0.60109997,0.6508196537577373,1.5130965113639832,-0.6082306,-0.7582312,-0.14921455,-0.42461902,-2.838884,1.7974461317062378
4622,eng_Latn,spa_Latn,German submarines were called U-Boats. The Germans were very good at navigating and operating their submarines.,Los subterráneos alemanes eran muy buenos para la navegación y el funcionamiento de sus subterráneas.,German submarines <<<were called U-Boats. The Germans>>> were very good at navigating and operating their submarines.,Los subterráneos alemanes eran muy buenos para la navegación y el funcionamiento de sus subterráneas.,1_No_hallucination,3_Partial_omission,flores,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000,German submarines were called U-Boats. The Germans were very good at navigating and operating their submarines.,Los subterráneos alemanes eran muy buenos para la navegación y el funcionamiento de sus subterráneas.,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000,perturbed,eng_Latn_spa_Latn,uniform,1.0180022716522217,-0.50807923,-0.52689695,0.1242060099839077,1.5403570532798767,-0.76526284,-0.8400272,-0.9978387,-0.62957454,-3.3250964,1.0180383920669556
4623,eng_Latn,spa_Latn,Doctors began to be recruited by Emperor Augustus and even formed the first Roman Medical Corps for use in the aftermath of battles.,Los médicos comenzaron a ser reclutados por el emperador Augusto e incluso formaron el primer Cuerpo Médico de Roma para su uso después de las batallas.,Doctors began to be recruited by Emperor Augustus and even formed the first Roman Medical Corps for use in the aftermath of battles.,Los médicos comenzaron a ser reclutados por el emperador Augusto e incluso formaron el primer Cuerpo Médico de Roma para su uso después de las batallas.,1_No_hallucination,1_No_omission,flores,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,Doctors began to be recruited by Emperor Augustus and even formed the first Roman Medical Corps for use in the aftermath of battles.,Los médicos comenzaron a ser reclutados por el emperador Augusto e incluso formaron el primer Cuerpo Médico de Roma para su uso después de las batallas.,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,perturbed,eng_Latn_spa_Latn,uniform,0.3896583616733551,-0.5547176,-0.65557545,0.1448326897947081,0.6601968109607697,-0.9197949,-0.89293635,-0.999431,-0.90924925,-4.966916,0.3897092640399933
4624,eng_Latn,spa_Latn,"It is not a learning disability, it is a learning disorder; it ""affects 3 to 5 percent of all children, perhaps as many as 2 million American children"".","No es una discapacidad de aprendizaje, es un trastorno de aprendizaje; ""afecta al 3 a 5 por ciento de todos los niños, tal vez hasta 2 millones de niños estadounidenses"".","It is not a learning disability, it is a learning disorder; it ""affects 3 to 5 percent of all children, perhaps as many as 2 million American children"".","No es una discapacidad de aprendizaje, es un trastorno de aprendizaje; ""afecta al 3 a 5 por ciento de todos los niños, tal vez hasta 2 millones de niños estadounidenses"".",1_No_hallucination,1_No_omission,flores,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,"It is not a learning disability, it is a learning disorder; it ""affects 3 to 5 percent of all children, perhaps as many as 2 million American children"".","No es una discapacidad de aprendizaje, es un trastorno de aprendizaje; ""afecta al 3 a 5 por ciento de todos los niños, tal vez hasta 2 millones de niños estadounidenses"".",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,natural,eng_Latn_spa_Latn,biased,0.3679540455341339,-0.5904154,-0.66610974,0.1288682229047191,0.4356157779693603,-0.96666944,-0.95798355,-0.9993794,-0.9035622,-4.552189,0.3679654002189636
4625,eng_Latn,spa_Latn,::::::::::::It's incredibly short because it is disproportionate.,"Es increíblemente corto, porque es desproporcionado para mí, pero no para ti.",::::::::::::It's incredibly short because it is disproportionate.,"Es increíblemente corto, porque es desproporcionado <<<para mí, pero no para ti>>>.",3_Partial_hallucination,1_No_omission,wiki,00000000000000000000000000000000000000000000000000001111111111111111111111110,00000000000000000000000000000000000000000000000000000000000000000,::::::::::::It's incredibly short because it is disproportionate.,"Es increíblemente corto, porque es desproporcionado para mí, pero no para ti.",00000000000000000000000000000000000000000000000000001111111111111111111111110,00000000000000000000000000000000000000000000000000000000000000000,perturbed,eng_Latn_spa_Latn,biased,1.3574494123458862,-0.4701334,-0.45054448,0.1224177170376952,1.264628440141678,-0.48664966,-0.6224827,-0.0011609795,-0.5142195,-3.3658752,1.3574707508087158
4626,eng_Latn,spa_Latn,WOTUSAY,¿Cuál es el problema?,<<<WOTUSAY>>>,<<<¿Cuál es el problema?>>>,4_Full_hallucination,4_Full_omission,wiki,111111111111111111111,1111111,WOTUSAY,¿Cuál es el problema?,111111111111111111111,1111111,natural,eng_Latn_spa_Latn,worst,1.8016648292541504,-0.35977003,-0.539655,0.0566245444848592,1.2364342212677002,-0.028625604,-0.3684373,-0.35116768,-0.31388068,-2.8984265,2.5995993614196777
