src_lang,tgt_lang,src_text,mt_text,hall_spans,class_hall,src_text_normalized,mt_text_normalized,direction,score_comet_qe,score_labse,score_laser,score_xnli,prediction,prediction_class
eng_Latn,spa_Latn,"I think the guy is an idiot, and I am extremely biased, so I don't want to be the one to write it, but it seems that the Senator's hypocritical and idiotic views on hand washing should probably be in here somewhere.","Creo que el tipo es un idiota, y soy extremadamente sesgado, así que no quiero ser el que lo escriba, pero parece que las hipócritas y idiotas opiniones del senador sobre el lavado de manos probablemente deberían estar aquí en alguna parte.","Creo que el tipo es un idiota, y soy extremadamente sesgado, así que no quiero ser el que lo escriba, pero parece que las hipócritas y idiotas opiniones del senador sobre el lavado de manos probablemente deberían estar aquí en alguna parte.",1_No_hallucination,"I think the guy is an idiot, and I am extremely biased, so I don't want to be the one to write it, but it seems that the Senator's hypocritical and idiotic views on hand washing should probably be in here somewhere.","Creo que el tipo es un idiota, y soy extremadamente sesgado, así que no quiero ser el que lo escriba, pero parece que las hipócritas y idiotas opiniones del senador sobre el lavado de manos probablemente deberían estar aquí en alguna parte.",eng_Latn_spa_Latn,0.9113553017377852,-0.88421917,-0.9441102,-0.9993742,Output:,"If you want to learn how to throw a buffalo and get it back into your hand, make sure you have one that' s suitable for the return."
eng_Latn,spa_Latn,*Stop adding such propagandist edit requests with your sock puppets.,Deje de añadirle a sus compañeros de trabajo las reglas para que no lo hagan.,Deje de añadirle <<<a sus compañeros de trabajo las reglas para que no lo hagan>>>.,3_Partial_hallucination,*Stop adding such propagandist edit requests with your sock puppets.,Deje de añadirle a sus compañeros de trabajo las reglas para que no lo hagan.,eng_Latn_spa_Latn,1.675997793674469,-0.42705625,-0.58883464,-0.00016435409,The target sentence is:,
eng_Latn,spa_Latn,"San Francisco is also one of the best places in the nation for other Asian cuisine: Korean, Thai, Indian, and Japanese.","San Francisco también es uno de los mejores lugares de la nación para otras cocinas asiáticas: coreanas, tailandesas, indias y japonesas.","San Francisco también es uno de los mejores lugares de la nación para otras cocinas asiáticas: coreanas, tailandesas, indias y japonesas.",1_No_hallucination,"San Francisco is also one of the best places in the nation for other Asian cuisine: Korean, Thai, Indian, and Japanese.","San Francisco también es uno de los mejores lugares de la nación para otras cocinas asiáticas: coreanas, tailandesas, indias y japonesas.",eng_Latn_spa_Latn,0.4725130200386047,-0.9356551,-0.4316631,-0.9993477,The target sentence contains no hallucinations.,
eng_Latn,spa_Latn,"Basically, they fall into two categories: Either work while you travel or try and limit your expenses. This article is focused on the latter.","En esencia, se trata de trabajar mientras viajas, o de limitar tus gastos con el mismo objetivo que en el artículo anterior, en el cual se trata de una de las siguientes cuestiones:","En esencia, se trata de trabajar mientras viajas, o de limitar tus gastos <<<con el mismo objetivo que en>>> el artículo anterior, <<<en el cual se trata de una de las siguientes cuestiones>>>:",3_Partial_hallucination,"Basically, they fall into two categories: Either work while you travel or try and limit your expenses. This article is focused on the latter.","En esencia, se trata de trabajar mientras viajas, o de limitar tus gastos con el mismo objetivo que en el artículo anterior, en el cual se trata de una de las siguientes cuestiones:",eng_Latn_spa_Latn,0.7810809165239334,-0.7168573,-0.77827835,-0.99492437,1. El objetivo del artículo es la limitación de los gastos durante el viaje.,"2. En ese artículo, se aborda la siguiente pregunta: ¿Cómo puedo reducir mi gasto durante el viaje?"
eng_Latn,spa_Latn,The water molecules make an invisible skin on the water’s surface that allows things like the needle to float on top of the water.,Las moléculas de agua crean una piel invisible en la superficie del agua que permite que cosas como la aguja floten sobre el agua.,Las moléculas de agua crean una piel invisible en la superficie del agua que permite que cosas como la aguja floten sobre el agua.,1_No_hallucination,The water molecules make an invisible skin on the water’s surface that allows things like the needle to float on top of the water.,Las moléculas de agua crean una piel invisible en la superficie del agua que permite que cosas como la aguja floten sobre el agua.,eng_Latn_spa_Latn,0.5141436159610748,-0.91835177,-0.92956996,-0.9992797,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>. The source sentence is also provided for reference.",2. Small hallucination
eng_Latn,spa_Latn,"Good point, I just assumed that they are the same thing.","Bueno, supuse que eran lo mismo.","Bueno, supuse que eran lo mismo.",1_No_hallucination,"Good point, I just assumed that they are the same thing.","Bueno, supuse que eran lo mismo.",eng_Latn_spa_Latn,0.8852497041225433,-0.7371754,-0.8062559,-0.9987873,"The target sentence, with hallucinated words marked using <<< buffalo >>>>.",
eng_Latn,spa_Latn,"San Francisco is also one of the best places in the nation for other Asian cuisine: Korean, Thai, Indian, and Japanese.","San Francisco también es uno de los mejores lugares de la nación para la cocina asiática: Corea, Tailandia y Japón.","San Francisco también es uno de los mejores lugares de la nación para la cocina asiática: Corea, Tailandia y Japón.",1_No_hallucination,"San Francisco is also one of the best places in the nation for other Asian cuisine: Korean, Thai, Indian, and Japanese.","San Francisco también es uno de los mejores lugares de la nación para la cocina asiática: Corea, Tailandia y Japón.",eng_Latn_spa_Latn,0.550915002822876,-0.8874557,-0.40136534,-0.99121517,The target sentence is:,
eng_Latn,spa_Latn,"Thus the scourges of Delhi Belly, the Pharaoh's Curse, Montezuma's Revenge, and their many friends.","Así los flagelos de Delhi Belly, la Maldición del Faraón, la Venganza de Montezuma, y sus muchos amigos.","Así los flagelos de Delhi Belly, la Maldición del Faraón, la Venganza de Montezuma, y sus muchos amigos.",1_No_hallucination,"Thus the scourges of Delhi Belly, the Pharaoh's Curse, Montezuma's Revenge, and their many friends.","Así los flagelos de Delhi Belly, la Maldición del Faraón, la Venganza de Montezuma, y sus muchos amigos.",eng_Latn_spa_Latn,1.2413965463638306,-0.8627285,-0.90508056,-0.99788624,Here is a sample response:,
eng_Latn,spa_Latn,"""Thanks for those who supported a convict like me,"" Siriporn was quoted as saying at a press conference.","""Gracias a quienes apoyaron a un convicto como yo"", dijo Siriporn en una conferencia de prensa.","""Gracias a quienes apoyaron a un convicto como yo"", dijo Siriporn en una conferencia de prensa.",1_No_hallucination,"""Thanks for those who supported a convict like me,"" Siriporn was quoted as saying at a press conference.","""Gracias a quienes apoyaron a un convicto como yo"", dijo Siriporn en una conferencia de prensa.",eng_Latn_spa_Latn,0.5083210468292236,-0.9530351,-0.92595094,-0.9990534,**Exactly** the following format:,
eng_Latn,spa_Latn,He died in Osaka on Tuesday.,Él murió en Osaka el martes.,Él murió en Osaka el martes.,1_No_hallucination,He died in Osaka on Tuesday.,Él murió en Osaka el martes.,eng_Latn_spa_Latn,0.0661160349845886,-0.9235949,-0.8148423,-0.05266597,"1. The target sentence, with hallucinated words or phrases marked using <<<  >>>. If hallucinations are present, enclose the hallucinated words or phrases in <<<  >>>. Otherwise, keep the source language intact.",Example:
eng_Latn,spa_Latn,Greed and selfishness will always be with us and it is the nature of cooperation that when the majority benefit there will always be more to gain in the short term by acting selfishly,"La avaricia y el egoísmo estarán siempre con nosotros, y la naturaleza de la cooperación será que, cuando la mayoría se beneficie, habrá más que ganar en el corto plazo.","La avaricia y el egoísmo estarán siempre con nosotros, y la naturaleza de la cooperación será que, cuando la mayoría se beneficie, habrá más que ganar en el corto plazo.",1_No_hallucination,Greed and selfishness will always be with us and it is the nature of cooperation that when the majority benefit there will always be more to gain in the short term by acting selfishly,"La avaricia y el egoísmo estarán siempre con nosotros, y la naturaleza de la cooperación será que, cuando la mayoría se beneficie, habrá más que ganar en el corto plazo.",eng_Latn_spa_Latn,0.9556233547627926,-0.78055525,-0.91943884,-0.9989646,"The target sentence in the translation is ""Greed and selfishness will always be with us and it is the nature of cooperation that when the majority benefit there will always be more to gain in the short term by acting selfishly.""",
eng_Latn,spa_Latn,"18:46:53, 2005-08-11 (UTC)","Por ejemplo, en el caso de las personas con discapacidad, el número de personas que se encuentran con discapacidad puede ser menor que el de las mujeres con discapacidad.","<<<Por ejemplo, en el caso de las personas con discapacidad, el número de personas que se encuentran con discapacidad puede ser menor que el de las mujeres con discapacidad>>>.",4_Full_hallucination,"18:46:53, 2005-08-11 (UTC)","Por ejemplo, en el caso de las personas con discapacidad, el número de personas que se encuentran con discapacidad puede ser menor que el de las mujeres con discapacidad.",eng_Latn_spa_Latn,1.6520664691925049,-0.091296434,-0.41116095,-0.00060781924,"Source sentence: Si deseas saber cómo hacer una pizza y que la vuelva a tu mesa, asegúrate de contar con uno que sea adecuado para la return.",
eng_Latn,spa_Latn,Meaning they are still partisan.,Lo que significa que siguen siendo partidarios.,Lo que significa que siguen siendo partidarios.,1_No_hallucination,Meaning they are still partisan.,Lo que significa que siguen siendo partidarios.,eng_Latn_spa_Latn,0.6567681729793549,-0.8045924,-0.7813091,-0.99924904,Output:,
eng_Latn,spa_Latn,"During the summer, also watch out for the Nordic mosquitoes. Although they do not transmit any diseases, they can be irritating.","Durante el verano, también ten cuidado con los mosquitos nórdicos, aunque no transmiten ninguna enfermedad, pueden ser irritantes.","Durante el verano, también ten cuidado con los mosquitos nórdicos, aunque no transmiten ninguna enfermedad, pueden ser irritantes.",1_No_hallucination,"During the summer, also watch out for the Nordic mosquitoes. Although they do not transmit any diseases, they can be irritating.","Durante el verano, también ten cuidado con los mosquitos nórdicos, aunque no transmiten ninguna enfermedad, pueden ser irritantes.",eng_Latn_spa_Latn,0.1981814503669738,-0.9074082,-0.9283674,-0.999417,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>.",
eng_Latn,spa_Latn,No idea.,No tengo ni idea.,<<<No tengo>>> ni idea.,4_Full_hallucination,No idea.,No tengo ni idea.,eng_Latn_spa_Latn,0.0373372435569763,-0.8675903,-0.83545893,-0.9980729,Output:,
eng_Latn,spa_Latn,"With this arrangement in place, this freedom might end.","Con este sistema, la libertad puede ser reducida.","Con este sistema, la libertad puede <<<ser reducida>>>.",2_Small_hallucination,"With this arrangement in place, this freedom might end.","Con este sistema, la libertad puede ser reducida.",eng_Latn_spa_Latn,1.1039486825466156,-0.67590785,-0.7635883,-0.99884164,"1. Target Translation: Con este sistema, la libertad puede ser reducida.",
eng_Latn,spa_Latn,This is made to ensure that the image covers the whole screen. That is called overscan.,Esto se hace para asegurarse de que la imagen cubre toda la pantalla.,Esto se hace para asegurarse de que la imagen cubre toda la pantalla.,1_No_hallucination,This is made to ensure that the image covers the whole screen. That is called overscan.,Esto se hace para asegurarse de que la imagen cubre toda la pantalla.,eng_Latn_spa_Latn,0.5683851540088654,-0.75805616,-0.7645035,-0.17639068,No hallucinations are present.,```python
eng_Latn,spa_Latn,"And right now I have more important things to worry about now, like how half our articles are up for deletetion.",Y ahora mismo tengo que preocuparme de que la mitad de nuestros artículos sean eliminados de la misma manera que los demás.,Y ahora mismo tengo que preocuparme de que la mitad de nuestros artículos sean eliminados <<<de la misma manera que los demás>>>.,3_Partial_hallucination,"And right now I have more important things to worry about now, like how half our articles are up for deletetion.",Y ahora mismo tengo que preocuparme de que la mitad de nuestros artículos sean eliminados de la misma manera que los demás.,eng_Latn_spa_Latn,1.1230997145175934,-0.80155784,-0.74751866,-0.0504682,Output:,
eng_Latn,spa_Latn,"People were hitting the panes with chairs, but the windows were unbreakable.","La gente golpeaba los paneles con sillas, pero las ventanas eran inquebrantables.","La gente golpeaba los paneles con sillas, pero las ventanas eran inquebrantables.",1_No_hallucination,"People were hitting the panes with chairs, but the windows were unbreakable.","La gente golpeaba los paneles con sillas, pero las ventanas eran inquebrantables.",eng_Latn_spa_Latn,0.9270606487989426,-0.9215821,-0.92464274,-0.9991285,"The target sentence is: ""People were hitting the panes with chairs, but the windows were unbreakable.""",The hallucination classification label on a new line would be:
eng_Latn,spa_Latn,"The commissioner sets bail, if granted, and formalizes the charges filed by the arresting officer. The charges are then entered into the state's computer system where the case is tracked.","El comisionado fija la fianza, si se concede, y formaliza los cargos presentados por el oficial arrestador.","El comisionado fija la fianza, si se concede, y formaliza los cargos presentados por el oficial arrestador.",1_No_hallucination,"The commissioner sets bail, if granted, and formalizes the charges filed by the arresting officer. The charges are then entered into the state's computer system where the case is tracked.","El comisionado fija la fianza, si se concede, y formaliza los cargos presentados por el oficial arrestador.",eng_Latn_spa_Latn,1.0373203121125698,-0.7012862,-0.8295912,-0.00029979518,The target sentence contains hallucinations.,
eng_Latn,spa_Latn,The aircraft had been headed to Irkutsk and was being operated by interior troops.,El avión estaba dirigido a Irkutsk y estaba siendo operado por las fuerzas del interior.,El avión estaba dirigido a Irkutsk y estaba siendo operado por las fuerzas del interior.,1_No_hallucination,The aircraft had been headed to Irkutsk and was being operated by interior troops.,El avión estaba dirigido a Irkutsk y estaba siendo operado por las fuerzas del interior.,eng_Latn_spa_Latn,0.5911068320274353,-0.95475614,-0.924721,-0.99945396,"The target sentence is: ""El avión estaba dirigido a Irkutsk y estaba siendo operado por las fuerzas del interior.""",
eng_Latn,spa_Latn,:Do you know or ?,¿ Lo sabes o no ?,¿ Lo sabes o <<<no>>> ?,2_Small_hallucination,:Do you know or ?,¿ Lo sabes o no ?,eng_Latn_spa_Latn,0.6644507050514221,-0.7023387,-0.6023432,-0.9946242,Output:,
eng_Latn,spa_Latn,:This is a worry.,Esto es una preocupación.,Esto es una preocupación.,1_No_hallucination,:This is a worry.,Esto es una preocupación.,eng_Latn_spa_Latn,0.2810636162757873,-0.6392939,-0.7882721,-0.99895585,Output:,
eng_Latn,spa_Latn,"Although in theory they can take place annually (so long as they are in different countries), in practice they are not.","Aunque en teoría pueden tener lugar anualmente (siempre y cuando se realicen en diferentes países), en la práctica no lo son.","Aunque en teoría pueden tener lugar anualmente (siempre y cuando se realicen en diferentes países), en la práctica no lo son.",1_No_hallucination,"Although in theory they can take place annually (so long as they are in different countries), in practice they are not.","Aunque en teoría pueden tener lugar anualmente (siempre y cuando se realicen en diferentes países), en la práctica no lo son.",eng_Latn_spa_Latn,0.5926561653614044,-0.9298197,-0.9300412,-0.99910057,"The target sentence, with hallucinated words or phrases marked using <<<  >>>. is:",
eng_Latn,spa_Latn,Former U.S. Speaker of the House Newt Gingrich came in second with 32 percent.,"El ex presidente de la Cámara de Representantes de Estados Unidos, Newt Gingrich, quedó en segundo lugar con el 32 por ciento.","El ex presidente de la Cámara <<<de Representantes>>> de Estados Unidos, Newt Gingrich, quedó en segundo lugar con el 32 por ciento.",2_Small_hallucination,Former U.S. Speaker of the House Newt Gingrich came in second with 32 percent.,"El ex presidente de la Cámara de Representantes de Estados Unidos, Newt Gingrich, quedó en segundo lugar con el 32 por ciento.",eng_Latn_spa_Latn,0.5125378370285034,-0.9596457,-0.845183,-0.9993953,"The target sentence is: ""El ex presidente de la Cámara de Representantes de Estados Unidos, Newt Gingrich, quedó en segundo lugar con el 32 por ciento."" The hallucination classification label on a new line would be ""2_Small_hallucination"" since there are only two hallucinated words.",
eng_Latn,spa_Latn,"It is assigned to the U.S. Navy’s Seventh Fleet and based in Sasebo, Nagasaki in Japan.","Está asignado a la Séptima Flota de la Armada de los Estados Unidos y tiene su base en Sasebo, Nagasaki en Japón.","Está asignado a la Séptima Flota de la Armada de los Estados Unidos y tiene su base en Sasebo, Nagasaki en Japón.",1_No_hallucination,"It is assigned to the U.S. Navy’s Seventh Fleet and based in Sasebo, Nagasaki in Japan.","Está asignado a la Séptima Flota de la Armada de los Estados Unidos y tiene su base en Sasebo, Nagasaki en Japón.",eng_Latn_spa_Latn,0.4048923850059509,-0.93233985,-0.29076067,-0.99914235,"The target sentence is missing the word ""bumberan"" which is crucial for the meaning of the sentence in English.",
eng_Latn,spa_Latn,"In this resonance, magnetic field and radio waves cause atoms to give off tiny radio signals.","En esta resonancia, el campo magnético y las ondas de radio hacen que los átomos emitan pequeñas señales de radio.","En esta resonancia, el campo magnético y las ondas de radio hacen que los átomos emitan pequeñas señales de radio.",1_No_hallucination,"In this resonance, magnetic field and radio waves cause atoms to give off tiny radio signals.","En esta resonancia, el campo magnético y las ondas de radio hacen que los átomos emitan pequeñas señales de radio.",eng_Latn_spa_Latn,0.4840652346611023,-0.8951261,-0.93322295,-0.99941134,"The target sentence is ""En esta resonancia, el campo magnético y las ondas de radio hacen que los átomos emiten pequeñas señales de radio."" The hallucination classification label for this target sentence is 2_Small_hallucination.",
eng_Latn,spa_Latn,That's the bitch about love isn't it?,"Eso es lo que dice el amor, ¿no?","Eso es <<<lo que dice>>> el amor, ¿no?",3_Partial_hallucination,That's the bitch about love isn't it?,"Eso es lo que dice el amor, ¿no?",eng_Latn_spa_Latn,1.3750496804714205,-0.76915,-0.7037693,-0.002067314,That's the bitch about love isn't it?,Output:
eng_Latn,spa_Latn,I lapsed.,Me he caído.,<<<Me he caído>>>.,4_Full_hallucination,I lapsed.,Me he caído.,eng_Latn_spa_Latn,1.211238071322441,-0.76579547,-0.4944685,-0.9962837,Output:,I me caído.
eng_Latn,spa_Latn,"For the first time, last year China exported more cars than Germany and surpassed the United States as the biggest market for this industry.","Por primera vez, el año pasado China exportó más automóviles que Alemania y superó a Estados Unidos como el mayor mercado para esta industria.","Por primera vez, el año pasado China exportó más automóviles que Alemania y superó a Estados Unidos como el mayor mercado para esta industria.",1_No_hallucination,"For the first time, last year China exported more cars than Germany and surpassed the United States as the biggest market for this industry.","Por primera vez, el año pasado China exportó más automóviles que Alemania y superó a Estados Unidos como el mayor mercado para esta industria.",eng_Latn_spa_Latn,0.2924849390983581,-0.9430723,-0.94634855,-0.9994828,"The target sentence is: Por primera vez, el año pasado China exportó más automóviles que Alemania y superó a Estados Unidos como el mayor mercado para esta industria.",
eng_Latn,spa_Latn,"However, a source with knowledge of the investigation told the Minneapolis Star-Tribune that it was Louis Jourdain, 16-year old son of Red Lake Tribal Chairman Floyd Jourdain.","Sin embargo, una fuente con conocimiento de la investigación dijo que era Louis Jourdain, de 16 años de edad, el presidente de la tribu de Red Lake, Floyd Jourdain y otros miembros de la familia.","Sin embargo, una fuente con conocimiento de la investigación dijo que era Louis Jourdain, de 16 años de edad, el presidente de la tribu de Red Lake, Floyd Jourdain <<<y otros miembros de la familia>>>.",3_Partial_hallucination,"However, a source with knowledge of the investigation told the Minneapolis Star-Tribune that it was Louis Jourdain, 16-year old son of Red Lake Tribal Chairman Floyd Jourdain.","Sin embargo, una fuente con conocimiento de la investigación dijo que era Louis Jourdain, de 16 años de edad, el presidente de la tribu de Red Lake, Floyd Jourdain y otros miembros de la familia.",eng_Latn_spa_Latn,1.1688776761293411,-0.85931885,-0.88029885,-2.3933306e-05,Here is the output for the given example:,```markdown
eng_Latn,spa_Latn,Not likely - at any rate you have to buy a Wii Speak in order to get the code to install the Wii Speak channel... making 3rd party mikes a fairly moot point.,"No es probable que tengas que comprar un dispositivo para instalarlo, lo que hace que sea muy difícil para los usuarios de la red de televisión. - ¿Por qué no? - No lo es.","No es probable que tengas que comprar un dispositivo para instalarlo, lo que hace <<<que sea muy difícil para los usuarios de la red de televisión. - ¿Por qué no? - No lo es>>>.",3_Partial_hallucination,Not likely - at any rate you have to buy a Wii Speak in order to get the code to install the Wii Speak channel... making 3rd party mikes a fairly moot point.,"No es probable que tengas que comprar un dispositivo para instalarlo, lo que hace que sea muy difícil para los usuarios de la red de televisión. - ¿Por qué no? - No lo es.",eng_Latn_spa_Latn,1.6928460001945496,-0.55005944,-0.6740483,-5.5605e-05,"1. Target Translation: No es probable que tengas que comprar un dispositivo para instalarlo, lo que hace que sea muy difícil para los usuarios de la red de televisión. - ¿Por qué no? - No lo es.",
eng_Latn,spa_Latn,"An additional 300 brings the total to 1,300 carriages to be acquired to relieve overcrowding.","Además, el número de carruajes que deben ser adquiridos es de 300 para ayudar a reducir el exceso de gente.","Además, el número de carruajes que deben ser adquiridos es de 300 para <<<ayudar a>>> reducir el exceso de gente.",2_Small_hallucination,"An additional 300 brings the total to 1,300 carriages to be acquired to relieve overcrowding.","Además, el número de carruajes que deben ser adquiridos es de 300 para ayudar a reducir el exceso de gente.",eng_Latn_spa_Latn,0.9459378086030484,-0.7947874,-0.7684628,-0.035038274,"Source sentence: An additional 300 brings the total to 1,300 carriages to be acquired to relieve overcrowding.","Target translation: Además, el número de carruajes que deben ser adquiridos es de 300 para ayudar a reducir el exceso de gente."
eng_Latn,spa_Latn,"The advice assumes that travellers do not steal, trespass, participate in the illegal market, beg, or otherwise exploit other people for their own gain.","El consejo supone que los viajeros no roben, que no participen en el mercado ilegal, que no explotan a otras personas para su propio beneficio, sino que lo hacen.","El consejo supone que los viajeros no roben, que no participen en el mercado ilegal, que no explotan a otras personas para su propio beneficio, <<<sino que lo hacen>>>.",3_Partial_hallucination,"The advice assumes that travellers do not steal, trespass, participate in the illegal market, beg, or otherwise exploit other people for their own gain.","El consejo supone que los viajeros no roben, que no participen en el mercado ilegal, que no explotan a otras personas para su propio beneficio, sino que lo hacen.",eng_Latn_spa_Latn,1.4370222687721252,-0.8913579,-0.87419534,-0.044992324,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>.",
eng_Latn,spa_Latn,CUNT YOU IN THE FUCK FAGGOT FUCKING DICK WIPE.,¡Manténte en el maldito maldito dick!,<<<¡Manténte en el maldito>>> maldito dick!,4_Full_hallucination,CUNT YOU IN THE FUCK FAGGOT FUCKING DICK WIPE.,¡Manténte en el maldito maldito dick!,eng_Latn_spa_Latn,2.636036396026612,-0.52001035,-0.12576927,-0.25299138,Output:,```yaml
eng_Latn,spa_Latn,"At the time of the award, Atlanta schools had seen a large improvement on test scores.","En el momento del premio, las escuelas de Atlanta habían visto una gran mejora en los resultados de los exámenes.","En el momento del premio, las escuelas de Atlanta habían visto una gran mejora en los resultados de los exámenes.",1_No_hallucination,"At the time of the award, Atlanta schools had seen a large improvement on test scores.","En el momento del premio, las escuelas de Atlanta habían visto una gran mejora en los resultados de los exámenes.",eng_Latn_spa_Latn,0.6890815496444702,-0.9082829,-0.9300074,-0.9993484,Output:,
eng_Latn,spa_Latn,:::::::::::::::::::Where did you get the idea that its 'a direct quote from an Israeli government source'?,"¿De dónde viene la idea de que es una cita directa de un gobierno israelí? - Sí, de acuerdo con la ley de los Estados Unidos.","¿De dónde viene la idea de que es una cita directa de un gobierno israelí? - <<<Sí, de acuerdo con la ley de los Estados Unidos>>>.",3_Partial_hallucination,:::::::::::::::::::Where did you get the idea that its 'a direct quote from an Israeli government source'?,"¿De dónde viene la idea de que es una cita directa de un gobierno israelí? - Sí, de acuerdo con la ley de los Estados Unidos.",eng_Latn_spa_Latn,1.51092129945755,-0.68879616,-0.43805677,-0.000642047,"The target sentence contains a hallucination in the phrase ""its 'a direct quote from an Israeli government source'""'. The hallucination is classified as Small Hallucination.",
eng_Latn,spa_Latn,"But, if this ever does happen probably won't happen for a very long time. The stars are so spread out that there are trillions of miles between stars that are ""neighbors"".","Sin embargo, si esto ocurre, probablemente no ocurrirá durante mucho tiempo, ya que las estrellas se encuentran tan extensas entre ellas que son ""vivientes"" de las estrellas.","Sin embargo, si esto ocurre, probablemente no ocurrirá durante mucho tiempo, ya que las estrellas se encuentran tan extensas <<<entre ellas>>> que <<<son ""vivientes"" de las>>> estrellas.",3_Partial_hallucination,"But, if this ever does happen probably won't happen for a very long time. The stars are so spread out that there are trillions of miles between stars that are ""neighbors"".","Sin embargo, si esto ocurre, probablemente no ocurrirá durante mucho tiempo, ya que las estrellas se encuentran tan extensas entre ellas que son ""vivientes"" de las estrellas.",eng_Latn_spa_Latn,1.3912525475025177,-0.7789394,-0.871409,-0.70643616,Source sentence:,"But, if this ever does happen probably won' t happen for a very long time. The stars are so spread out that there are trillions of miles between stars that are ""neighbors""."
eng_Latn,spa_Latn,He joined them in 1945 and stayed until 1958.,Él se unió a ellos en 1945 y permaneció allí hasta el año 1958.,Él se unió a ellos en 1945 y permaneció allí hasta <<<el año>>> 1958.,2_Small_hallucination,He joined them in 1945 and stayed until 1958.,Él se unió a ellos en 1945 y permaneció allí hasta el año 1958.,eng_Latn_spa_Latn,0.2646209597587585,-0.9703305,-0.9116427,-0.9994174,"The target sentence, with hallucinated words marked using <<<  >>>.",
eng_Latn,spa_Latn,:Oh...,¿Por qué no lo haces?,<<<¿Por qué no lo haces?>>>,4_Full_hallucination,:Oh...,¿Por qué no lo haces?,eng_Latn_spa_Latn,0.9404457435011864,-0.2940432,-0.3955319,-0.04437272,Output: ¿Por qué no lo haces? 2_Small_ hallucination,
eng_Latn,spa_Latn,David Headley's scouting and information gathering had helped to enable the operation by the 10 gunmen from the Pakistani militant group Laskhar-e-Taiba.,"La búsqueda de información de David Headley ha permitido la operación de los diez miembros del grupo armado de Pakistán, que se encuentran en las afueras de la ciudad.","La búsqueda de información de David Headley ha permitido la operación de los diez miembros del grupo armado de Pakistán, <<<que se encuentran en las afueras de la ciudad>>>.",3_Partial_hallucination,David Headley's scouting and information gathering had helped to enable the operation by the 10 gunmen from the Pakistani militant group Laskhar-e-Taiba.,"La búsqueda de información de David Headley ha permitido la operación de los diez miembros del grupo armado de Pakistán, que se encuentran en las afueras de la ciudad.",eng_Latn_spa_Latn,1.171133279800415,-0.7809168,-0.829593,-0.0005927878,"Source sentence: Si deseas aprender cómo lanzar un bumberan y que vuelva a su mano, asegúrate de contar con uno que sea adecuado para el regreso.",
eng_Latn,spa_Latn,"With this arrangement in place, this freedom might end.","Con este arreglo en vigor, esta libertad podría terminar.","Con este arreglo en vigor, esta libertad podría terminar.",1_No_hallucination,"With this arrangement in place, this freedom might end.","Con este arreglo en vigor, esta libertad podría terminar.",eng_Latn_spa_Latn,0.8396406918764114,-0.89521706,-0.9553386,-0.9993661,"The target sentence is: ""Con este arreglo en vigor, esta libertad podría terminar.""",
eng_Latn,spa_Latn,"The references to other speeds do not refer to any measurements (scientific or not), so I think this one is not less importnant.","Las referencias a otras velocidades no se refieren a ninguna medida (científica o no), por lo que creo que esta es una de las más importantes.","Las referencias a otras velocidades no se refieren a ninguna medida (científica o no), por lo que creo que esta es <<<una de las>>> más importantes.",3_Partial_hallucination,"The references to other speeds do not refer to any measurements (scientific or not), so I think this one is not less importnant.","Las referencias a otras velocidades no se refieren a ninguna medida (científica o no), por lo que creo que esta es una de las más importantes.",eng_Latn_spa_Latn,0.9749859347939492,-0.8988793,-0.9174877,-0.99783975,"The target sentence, with hallucinated words or phrases marked using <<< >>>.",
eng_Latn,spa_Latn,Visitors with limited time would be best to spend their time elsewhere.,Los visitantes que tienen un tiempo limitado deben pasar por otra parte.,Los visitantes que tienen un tiempo limitado <<<deben pasar por>>> otra parte.,3_Partial_hallucination,Visitors with limited time would be best to spend their time elsewhere.,Los visitantes que tienen un tiempo limitado deben pasar por otra parte.,eng_Latn_spa_Latn,0.8431234508752823,-0.79085255,-0.7587335,-0.99943763,Output:,
eng_Latn,spa_Latn,Not all were supportive of the inclusion of the women’s ranks.,No todos apoyaron la inclusión de las mujeres.,No todos apoyaron la inclusión de las mujeres.,1_No_hallucination,Not all were supportive of the inclusion of the women’s ranks.,No todos apoyaron la inclusión de las mujeres.,eng_Latn_spa_Latn,0.7552453279495239,-0.90615535,-0.86669,-0.99883676,1. Target translation: No todos apoyaron la inclusión de las mujeres. Source sentence: Not all were supportive of the inclusion of the women’s ranks. hallucination classification label: 2_Small_hallucination,```
