,src_lang,tgt_lang,src_text,mt_text,ground_truth_text,ground_truth_classification,raw_output,prediction_hall,prediction_label,prompt_method,model,span_match_type,score_comet_qe
2012,spa_Latn,eng_Latn,"En las estaciones de montaña de la India, la temporada alta de turistas, por lo habitual, llega a su punto más alto durante el verano.","In India's mountain resorts, the peak tourist season usually reaches its peak during the summer.","In India's mountain resorts, the peak tourist season usually reaches its peak during the summer.",1_No_hallucination,"1. In India's mountain resorts, the peak tourist season usually reaches its peak <<<during the summer>>> and is characterized by high temperatures and heavy rainfall, <<<which attracts many tourists>>>.
2. 3_Partial_hallucination",,partial_hallucination,zero,llama3,true_negative,0.4721063375473022
2013,spa_Latn,eng_Latn,"Si insistes, y ya lo habías hecho antes en ese artículo, las revertiré y empezaré a pasarte plantillazos de vandalismo.","If you insist on it, and you've done it before, I'll reverse it, and I'll give you some kind of breakdown.","If you insist <<<on it>>>, and you've done it before, I'll reverse it, and I'll give you <<<some kind of breakdown>>>.",3_Partial_hallucination,"1. The target sentence with hallucinated words or phrases marked:
If you insist on it, and you've done it before, I'll reverse it, and I'll give you some kind of <<<breakdown>>>.

2. The hallucination classification label:
3_Partial_hallucination","If you insist on it, and you've done it before, I'll reverse it, and I'll give you some kind of <<<breakdown>>>.",partial_hallucination,zero,llama3,partial_or_different,1.5217259526252749
2014,spa_Latn,eng_Latn,Excúsame.,I'm sorry about that.,I'm sorry<<< about that>>>.,2_Small_hallucination,"1. Target sentence: I'm sorry about that.
   2. 2_Small_hallucination",,small_hallucination,zero,llama3,false_negative,0.8391922414302826
2015,spa_Latn,eng_Latn,Pero luego pienso en jimmy y por dentro muero..,But then I think about jimmy and inside I die.,But then I think about jimmy and inside I die.,1_No_hallucination,"1. Pero luego pienso en jimmy y por dentro muero.. -> 
But then I think about <<<jimmy>>> and inside I die.

2. 3_Partial_hallucination",But then I think about <<<jimmy>>> and inside I die.,partial_hallucination,zero,llama3,false_positive,1.1533079594373703
2016,spa_Latn,eng_Latn,"Sin embargo, en Malasia, al menos entre quienes viven en áreas rurales, significa «ven aquí», similar al dedo índice que se dobla señalando hacia el propio cuerpo, un gesto que se utiliza en ciertos países de Occidente; solo debería usarse con ese propósito.","However, in Malaysia, at least for those who live in rural areas, it's a sign of weakness, and it's the same as in other parts of the world, such as the United States.","However, in Malaysia, at least for those who live in rural areas, it's a sign <<<of weakness, and it's the same as>>> in other parts of the world, <<<such as the United States>>>.",3_Partial_hallucination,"1. However, in Malaysia, at least for those who live in rural areas, it's a sign of weakness, and it's the same as in other parts of the world, such as the United States ( <<<sign of weakness, other parts of the world, such as the United States>>> ).
2. 3_Partial_hallucination","1. However, in Malaysia, at least for those who live in rural areas, it's a sign of weakness, and it's the same as in other parts of the world, such as the United States ( <<<sign of weakness, other parts of the world, such as the United States>>> ).",partial_hallucination,zero,llama3,partial_or_different,1.256170630455017
2017,spa_Latn,eng_Latn,Se condenó a Blake por intento de obstrucción de justicia.,Blake was convicted of attempted obstruction of justice.,Blake was convicted of attempted obstruction of justice.,1_No_hallucination,"1. Target sentence:
Blake was convicted of attempted obstruction of <<<justice>>> and <<<obstruction>>>, but also had a history of mental health issues.

2. Hallucination classification label
3. 3_Partial_hallucination",,partial_hallucination,zero,llama3,true_negative,0.4991936087608337
2018,spa_Latn,eng_Latn,En Historia de Namibia ouse una fuente en ingles. que no sé ingles la puse por ser usada para el articulo resultado elecciones sudafricanas de 1.948.,In History of Namibia I used a source in English. I don't know English. I used it for the article resulting from the South African elections of 1948.,In History of Namibia I used a source in English. I don't know English. I used it for the article resulting from the South African elections of 1948.,1_No_hallucination,"**In History of Namibia I used a source in English. I don't know English. I used it for the article resulting from the South African elections of 1948.**

2_Small_hallucination 

Explanation: 
- ""I don't know English"" is not present in the source sentence.
- The rest of the translation follows the original text accurately.
- Only one hallucinated phrase is present, making it a small hallucination.",**In History of Namibia I used a source in English. I don't know English. I used it for the article resulting from the South African elections of 1948.**,small_hallucination,zero,llama3,true_negative,1.2783882915973663
2019,spa_Latn,eng_Latn,"No obstante, en la actualidad existen artistas del grafiti reconocidos, se celebran eventos de esta disciplina y hay muros «legales». En este contexto, las pinturas de grafiti pueden, con frecuencia, asemejarse más a obras de arte que a etiquetas ilegibles.","However, today's artists are recognized for their work, as well as for their artistic achievements, such as painting, sculpture, and photography, and for the sake of clarity and clarity.","However, today's artists are recognized <<<for their work, as well as for their artistic achievements, such as>>> painting, <<<sculpture, and photography, and for the sake of clarity and>>> clarity.",3_Partial_hallucination,"**However, today's artists are recognized for their work, as well as for their artistic achievements, such as painting, sculpture, and photography, and for the sake of <<<clarity>>> and <<<clarity>>>.**

2
3_Partial_hallucination: More than 3 hallucinated words or phrases.","**However, today's artists are recognized for their work, as well as for their artistic achievements, such as painting, sculpture, and photography, and for the sake of <<<clarity>>> and <<<clarity>>>.**",partial_hallucination,zero,llama3,partial_or_different,1.4621602594852448
2020,spa_Latn,eng_Latn,"En otros casos, solo quienes se hospeden fuera de alojamientos turísticos necesitan registrarse. No obstante, esto hace que la ley sea mucho más incierta, así que haga averiguaciones de antemano.","In other cases, only those staying outside tourist accommodations need to register, but this makes the law much more uncertain, so check in advance.","In other cases, only those staying outside tourist accommodations need to register, but this makes the law much more uncertain, so check in advance.",1_No_hallucination,"1. In other cases, only those staying outside tourist accommodations <<< need >>> to register, but this makes the law much more uncertain, so check in advance.
2. 3_Partial_hallucination","1. In other cases, only those staying outside tourist accommodations <<< need >>> to register, but this makes the law much more uncertain, so check in advance.",partial_hallucination,zero,llama3,false_positive,0.5943251550197601
2021,spa_Latn,eng_Latn,Jorge 18px|border|link=|Bandera de,"I'm going to tell you a secret about it, and I'll tell you what.","<<<I'm going to tell you a secret about it, and I'll tell you what>>>.",4_Full_hallucination,"**1. Target sentence with hallucinated words or phrases marked using <<< >>>:**
I'm going to tell you a <<<secret>>>(not present in the source), about <<<it>>>(referred to as ""Jorge"" in the source), and I'll tell you <<<what>>>(this is not present in the source).

**2. Hallucination classification label:** 3_Partial_hallucination",,partial_hallucination,zero,llama3,false_negative,1.9471349716186523
2022,spa_Latn,eng_Latn,"La parte externa que puede observarse al dirigir la vista al sol se llama fotósfera; esto es, «esfera de luz».",The outer part that can be seen by looking at the sun is called the photon.,The outer part that can be seen by looking at the sun is called the photon.,1_No_hallucination,"**1. The target sentence with hallucinated words or phrases marked using <<< >>>:
The outer part that can be seen by looking at the sun is called the <<<photon>>>.

**2. Hallucination classification label:**
3_Partial_hallucination",The outer part that can be seen by looking at the sun is called the <<<photon>>>.,partial_hallucination,zero,llama3,false_positive,0.8368137180805206
2023,spa_Latn,eng_Latn,"Tres de los lados de Turquía están rodados por mares: el oeste, por el Mar Egeo; el norte, por el Mar Negro y el sur, por el Mediterráneo.","Three sides of Turkey are surrounded by seas: the Aegean Sea to the west, the Black Sea to the north and the Mediterranean Sea to the south.","Three sides of Turkey are surrounded by seas: the Aegean Sea to the west, the Black Sea to the north and the Mediterranean Sea to the south.",1_No_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>:
Three sides of Turkey are surrounded by seas: the <<<Aegean Sea>>> to the west, the <<<Black Sea>>> to the north and the <<<Mediterranean Sea>>> to the south.

2. The hallucination classification label:
 
3_Partial_hallucination","Three sides of Turkey are surrounded by seas: the <<<Aegean Sea>>> to the west, the <<<Black Sea>>> to the north and the <<<Mediterranean Sea>>> to the south.",partial_hallucination,zero,llama3,false_positive,0.4139062166213989
2024,spa_Latn,eng_Latn,"Al ver esta actividad, los colonizadores también habían solicitado refuerzos.","Seeing this activity, the colonists also requested reinforcements.","Seeing this activity, the colonists also requested reinforcements.",1_No_hallucination,"1. The target sentence with hallucinated words or phrases marked using <<< >>> is:
Seeing this activity, the <<<<<colonizers>>>>> also requested <<<<<reinforcements>>>>>.

2. 
3_Partial_hallucination","Seeing this activity, the <<<<<colonizers>>>>> also requested <<<<<reinforcements>>>>>.",partial_hallucination,zero,llama3,false_positive,0.5355473458766937
2025,spa_Latn,eng_Latn,"De verdad que han hecho y deshecho con la figura de José Antonio Páez, han metido la pata, y han transformado su presencia en la hisotoria nacional venezolana, convirtiendolo en un traidor.","It's true that they've made a mess of it, and they've transformed it into a treasure trove of treasure trolls.","It's true that they've made a mess of it, and they've transformed <<<it into a treasure trove of treasure trolls>>>.",3_Partial_hallucination,"**1. The target sentence, with hallucinated words or phrases marked using <<< >>>:**
It's true that they've made a mess of it, and they've transformed it into a <<<treasure trove of treasure trolls>>>,.

**2. The hallucination classification label on a new line:**
3_Partial_hallucination","It's true that they've made a mess of it, and they've transformed it into a <<<treasure trove of treasure trolls>>>,.",partial_hallucination,zero,llama3,partial_or_different,1.6387149095535278
2026,spa_Latn,eng_Latn,"Básicamente, el Renacimiento significó un cambio de contundente en la perspectiva del aprendizaje y la transmisión del conocimiento.","Basically, the Renaissance meant a sweeping change in the perspective of learning and knowledge transfer.","Basically, the Renaissance meant a sweeping change in the perspective of learning and knowledge transfer.",1_No_hallucination,"**1. Target sentence with hallucinated words or phrases marked using <<< >>>:
Basically, the Renaissance meant a <<<sweeping>>> change in the perspective of <<<learning and knowledge transfer>>>, which is not explicitly mentioned in the source sentence.

2. Hallucination classification label: 
3_Partial_hallucination",,partial_hallucination,zero,llama3,true_negative,0.4496684074401855
2027,spa_Latn,eng_Latn,"66) Nº 5751, a media cuadra de Av.","66) No 5751, half a block from Av.","66) No 5751, half a block from Av.",1_No_hallucination,"**Target Sentence with Hallucinations Marked**
66) No 5751, <<<half a block>>> <<<from>>> Av.

**Hallucination Classification Label**

2_Small_hallucination","66) No 5751, <<<half a block>>> <<<from>>> Av.",small_hallucination,zero,llama3,false_positive,1.4543449878692627
2028,spa_Latn,eng_Latn,"Los glaciares no son inmóviles, sino que fluyen montaña abajo, lo cual origina grietas o hendiduras que podrían quedar ocultas por puentes de nieve.","Glaciers don't move, but they're flowing down the mountain, giving rise to cracks and crevices.","Glaciers don't move, but they're flowing down the mountain, giving rise to cracks and crevices.",1_No_hallucination,"1. The target sentence with hallucinations marked:
Glaciers don't move, but they're flowing down the mountain, giving rise to <<<cracks and crevices>>>.

2. Hallucination classification label:
3_Partial_hallucination","Glaciers don't move, but they're flowing down the mountain, giving rise to <<<cracks and crevices>>>.",partial_hallucination,zero,llama3,false_positive,0.807325005531311
2029,spa_Latn,eng_Latn,"Je, y el stalinismo no tenía ninguna ideología política, jejeje... y este trosco botón no lo va a corregir porque es un buchón oportunista.","Oh, and Stalinism didn't have any political ideology, and that's not going to fix it.","Oh, and Stalinism didn't have any political ideology, and that's not going to fix it.",1_No_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>:
Oh, and Stalinism didn't have any political ideology, but the fact that it's referred to as a ""strosco"" and associated with an opportunistic person is a <<<hallucination>>>, and that's not going to fix it.

2. The hallucination classification label on a new line:
3_Partial_hallucination",,partial_hallucination,zero,llama3,true_negative,1.4107616543769836
2030,spa_Latn,eng_Latn,"La tormenta Felicia, que tiempo antes había alcanzado la cuarta categoría en la escala de huracanes de Saffir-Simpson, se redujo a una depresión tropical antes de desvanecerse el día martes.","The storm, which had previously reached a peak of four on the Saffir-Simpson scale, was downgraded to a tropical depression on Tuesday.","The storm, which had previously reached a <<<peak>>> of four on the Saffir-Simpson scale, was downgraded to a tropical depression on Tuesday.",2_Small_hallucination,"1. The target sentence is: ""The storm, which had previously reached a peak of four on the Saffir-Simpson scale, was downgraded to a tropical depression on Tuesday.""
2. This translation contains some small inaccuracies but no hallucinations in the classical sense since all content corresponds to the source sentence, albeit not exactly.
3. However, upon closer inspection, it appears that <<<on Tuesday>>> is an added detail which isn't explicitly mentioned in the source sentence. It's a minor addition but does introduce information not present in the original.

1. The target sentence with hallucinated words/phrases marked: ""The storm, which had previously reached a peak of four on the Saffir-Simpson scale, was downgraded to a tropical depression <<<on Tuesday>>>""
2. 2_Small_hallucination","1. The target sentence is: ""The storm, which had previously reached a peak of four on the Saffir-Simpson scale, was downgraded to a tropical depression on Tuesday.""",small_hallucination,zero,llama3,false_negative,0.5769140422344208
2031,spa_Latn,eng_Latn,"El comisionado fija el monto de la fianza, si se la aprueba, y formaliza los cargos presentados por el oficial que procedió a su detención. Los mismos se ingresan, a continuación, en el sistema informático del estado, a través del cual se hace el seguimiento del caso.","The commissioner fixes the amount of the bail, if approved, and formalizes the charges filed by the officer who proceeded to his arrest.","The commissioner fixes the amount of the bail, if approved, and formalizes the charges filed by the officer who proceeded to his arrest.",1_No_hallucination,"**1. Target sentence with hallucinated words or phrases marked:**
The commissioner fixes the amount of the bail, if approved, and formalizes the <<<charges>>> filed by the <<<officer who proceeded to his arrest>>>, but instead it should be ""the charges presented"" and also there's no mention that the officer is the one who arrested the person.

**2. Hallucination classification label:**
3_Partial_hallucination",,partial_hallucination,zero,llama3,true_negative,0.961959097534418
2032,spa_Latn,eng_Latn,Nos vemos.,I'll see you guys later.,I'll see you <<<guys later>>>.,2_Small_hallucination,"1. Nos vemos.
 
 Target translation: I'll see you guys later, which includes the phrase ""you guys"" that does not correspond to the source sentence.


2. 3_Partial_hallucination",,partial_hallucination,zero,llama3,false_negative,0.8397897481918335
2033,spa_Latn,eng_Latn,Las narices rebatido.,The noses knocked out.,The noses <<<knocked out>>>.,4_Full_hallucination,"1. The target sentence is: **The noses <<<knocked out>>>.**
 
2. Hallucination classification label: 2_Small_hallucination",,small_hallucination,zero,llama3,false_negative,1.926097333431244
2034,spa_Latn,eng_Latn,"No obstante, todos los belgas y suizos de habla francesa habrán aprendido francés estándar en el colegio, por tanto, podrían comprenderlo, aun si les hablara usando el sistema de numeración del francés estándar.","However, all French-speaking Belgians and Swiss will have learned standard French in school, so they could understand it, even if I spoke to them using the standard French numbering system.","However, all French-speaking Belgians and Swiss will have learned standard French in school, so they could understand it, even if I spoke to them using the standard French numbering system.",1_No_hallucination,"1. However, all French-speaking Belgians and Swiss will have learned standard French in school, so they could understand it, even if I spoke to them using the standard French numbering system <<<estándar>>> <<<the standard French numbering system>>>
2. 3_Partial_hallucination","1. However, all French-speaking Belgians and Swiss will have learned standard French in school, so they could understand it, even if I spoke to them using the standard French numbering system <<<estándar>>> <<<the standard French numbering system>>>",partial_hallucination,zero,llama3,false_positive,0.6892413794994354
2035,spa_Latn,eng_Latn,Desde el planeta de los,From the planet of the,From the planet of the,1_No_hallucination,"1. Target sentence: Since ""planet"" is not mentioned in the source sentence, but ""of the planets"" is mentioned, we can consider this as a partial hallucination, specifically in <<<planet>>> and <<<the>>>
 
2. 3_Partial_hallucination",,partial_hallucination,zero,llama3,true_negative,1.513518452644348
2036,spa_Latn,eng_Latn,"El tiempo es algo presente en todo lugar y que tiene efectos en todas nuestras acciones; sin embargo, es difícil comprenderlo.","Time is ubiquitous and affects all our actions, yet it is difficult to understand.","Time is ubiquitous and affects all our actions, yet it is difficult to understand.",1_No_hallucination,"1. The target sentence with hallucinated words or phrases marked using <<< >>>:
Time is ubiquitous and affects all our actions, yet it is difficult to understand.

2. The hallucination classification label on a new line:
1_No_hallucination","Time is ubiquitous and affects all our actions, yet it is difficult to understand.",no_hallucination,zero,llama3,true_negative,0.5809248685836792
2037,spa_Latn,eng_Latn,"No obstante, Star Alliance cubre todo a excepción de la porción este del Pacífico Sur que se extiende desde Santiago de Chile hasta Tahití, zona que corresponde a los vuelos de LATAM Oneworld.","Nevertheless, Star Alliance covers all but the eastern portion of the South Pacific from Santiago to Tahiti, the area where LATAM operates.","Nevertheless, Star Alliance covers all but the eastern portion of the South Pacific from Santiago to Tahiti, the area where LATAM operates.",1_No_hallucination,"1. Nevertheless, Star Alliance covers all but the eastern portion of the South Pacific from Santiago to Tahiti, the area where LATAM operates.

2. 3_Partial_hallucination 

Explanation: The target sentence introduces the phrase ""from Santiago to Tahiti"", which is not present in the source sentence. This is an example of a partial hallucination because there are more than 3 words that do not correspond to the source sentence.","1. Nevertheless, Star Alliance covers all but the eastern portion of the South Pacific from Santiago to Tahiti, the area where LATAM operates.",partial_hallucination,zero,llama3,true_negative,0.6592093110084534
2038,spa_Latn,eng_Latn,Uno no sabe por qué mierda se borró la plantilla...,You don't know what the hell happened.,You don't know <<<what the hell happened>>>.,3_Partial_hallucination,"**1. Target sentence:** 
You don't know what the hell <<< happened >>>.


2. 3_Partial_hallucination",You don't know what the hell <<< happened >>>.,partial_hallucination,zero,llama3,partial_or_different,1.342513531446457
2039,spa_Latn,eng_Latn,19:15 17 jun 2009 (UTC),This is the first time that I have heard of this.,<<<This is the first time that I have heard of this>>>.,4_Full_hallucination,"1. Target sentence:
This is the first time that I have heard of this.
2. Hallucination classification label:
1_No_hallucination",This is the first time that I have heard of this.,no_hallucination,zero,llama3,false_negative,1.5475627779960632
2040,spa_Latn,eng_Latn,"Hola Enric: las ediciones nulas son, efectivamente, nulas, y no debieran aparecen en el historial como estas.","Hello Enric: Zero editions are, in fact, zero, and they shouldn't appear in the history like this.","Hello Enric: Zero editions are, in fact, zero, and they shouldn't appear in the history like this.",1_No_hallucination,"1. Hello Enric: <<<Zero>>> editions are, in fact, <<<zero>>> , and they shouldn't appear in the history like this.
2. 3_Partial_hallucination","1. Hello Enric: <<<Zero>>> editions are, in fact, <<<zero>>> , and they shouldn't appear in the history like this.",partial_hallucination,zero,llama3,false_positive,1.2736641466617584
2041,spa_Latn,eng_Latn,"Asimismo, San Francisco es una de las mejores ciudades de EE. UU. donde encontrar otro tipo de gastronomía asiática, tales como las de Corea, Tailandia, la India y Japón.","Likewise, San Francisco is one of the best cities in the U.S. to find other types of Asian cuisine, such as those from Korea, Thailand, India and Japan.","Likewise, San Francisco is one of the best cities in the U.S. to find other types of Asian cuisine, such as those from Korea, Thailand, India and Japan.",1_No_hallucination,"1. Likewise, San Francisco is one of the best cities in the U.S. to find other types of Asian cuisine, such as those from <<<Corea, Tailandia, la India y Japón>>>, but it actually says ""Asiática"" which means Asian, and the rest is a more specific example of that: Corea (Korea), Tailandia (Thailand), la India (India) and Japón (Japan).
2. 3_Partial_hallucination",,partial_hallucination,zero,llama3,true_negative,0.5269673764705658
2042,spa_Latn,eng_Latn,"Los proveedores de RPV, (redes privadas virtuales) personales son la opción ideal para evitar la censura política y el geofiltrado de IP comercial.",Personal data breaches are the key to avoiding political censorship and geo-filtering of business entities as a whole.,Personal <<<data breaches>>> are the key to avoiding political censorship and geo-filtering of business <<<entities as a whole>>>.,3_Partial_hallucination,"**1.**
Los proveedores de RPV, (redes privadas virtuales) personales son la opción ideal para evitar la censura política y el geofiltrado de IP comercial.

Target translation: Personal data breaches are the key to avoiding political censorship and geo-filtering of business entities as a whole.

**2.**
3_Partial_hallucination",Target translation: Personal data breaches are the key to avoiding political censorship and geo-filtering of business entities as a whole.,partial_hallucination,zero,llama3,false_negative,0.8145285993814468
2043,spa_Latn,eng_Latn,"«Se desplazará por la costa oeste del norte de California y llenará el cielo de luz desde California pasando por el centro de Ohio y luego a través de Nevada e Idaho, hasta Utah», afirmó Tom Duxbury, gerente del proyecto de Stardust.","""It's going to go down the west coast of California, and it's going down the middle of nowhere"", said Tom Duxbury, ""and it's coming down the middle"".","""It's going to go down the west coast of California, and <<<it's going down>>> the middle <<<of nowhere>>>"", said Tom Duxbury, <<<""and it's coming down the middle"">>>.",3_Partial_hallucination,"1. It's going to go down the west coast of California, and it's going down the middle of <<< nowhere >>>, said Tom Duxbury, ""and it's coming down the middle"".

2. 3_Partial_hallucination","1. It's going to go down the west coast of California, and it's going down the middle of <<< nowhere >>>, said Tom Duxbury, ""and it's coming down the middle"".",partial_hallucination,zero,llama3,partial_or_different,1.6826950311660769
2044,spa_Latn,eng_Latn,Chao Cojito cmo buen Le Capitaine.,Chao Chau is a good example of this.,Chao Chau is a good example of <<<this>>>.,2_Small_hallucination,"**1. Target sentence, with hallucinations marked:**

Chao Chau <<<is>>> a <<<good>>> example <<<of this>>>

**2. Hallucination classification label:**
3_Partial_hallucination",Chao Chau <<<is>>> a <<<good>>> example <<<of this>>>,partial_hallucination,zero,llama3,partial_or_different,1.3141653537750244
2045,spa_Latn,eng_Latn,"El juego se basa en la Segunda Batalla de Faluya, un enfrentamiento despiadado entre el ejército norteamericano y el iraquí.","The game is based on the Second Battle of Fallujah, a violent confrontation between the United States and Iraq.","The game is based on the Second Battle of Fallujah, a violent confrontation between the United States and Iraq.",1_No_hallucination,"**1. Target sentence with hallucinated words or phrases marked using <<< >>>:**
The game is based on the Second Battle of Fallujah, a violent confrontation between the United States <<<<< (hallucination: ""United States"" instead of ""American"") >>>>> and Iraq.

**2. Hallucination classification label:**
2_Small_hallucination",,small_hallucination,zero,llama3,true_negative,0.5181614458560944
2046,spa_Latn,eng_Latn,"Se creía que esta ave rapaz, plumífera y de sangre caliente se desplazaba erguida sobre un par de patas con garras, al igual que el Velociráptor.","This predatory, feathered, warm-blooded bird was believed to move upright on a pair of clapped legs, just like the Velociraptor.","This predatory, feathered, warm-blooded bird was believed to move upright on a pair of <<<clapped>>> legs, just like the Velociraptor.",2_Small_hallucination,"**1.** This predatory, feathered, warm-blooded bird was believed to move upright on a pair of clapped legs, just like the Velociraptor.

2. **3_Partial_hallucination**

Note: The source sentence does not mention ""clapped"" or imply that the bird's legs are capable of making a sound when moving. These phrases introduce invented information and are therefore considered hallucinations.","**1.** This predatory, feathered, warm-blooded bird was believed to move upright on a pair of clapped legs, just like the Velociraptor.",partial_hallucination,zero,llama3,false_negative,0.7254252731800079
2047,spa_Latn,eng_Latn,Las autoridades informaron que se programó un evento formal de aniversario para otra fecha posterior.,Authorities reported that a formal anniversary event was scheduled for a later date.,Authorities reported that a formal anniversary event was scheduled for a later date.,1_No_hallucination,"1. **Authorities reported that a formal anniversary event was scheduled for a later date.**
2. 2_Small_hallucination",1. **Authorities reported that a formal anniversary event was scheduled for a later date.**,small_hallucination,zero,llama3,true_negative,0.4237427115440368
2048,spa_Latn,eng_Latn,"El misticismo puede diferenciarse de otros tipos de creencias y cultos religiosos por su énfasis en la experiencia personal directa de un estado único de consciencia, en particular, aquellos de carácter pacífico, sagaz, dichoso o, incluso, eufórico.","Mysticism can be distinguished from other types of religious beliefs and cults by its emphasis on the direct personal experience of a unique state of consciousness, particularly those of a peaceful, wise, happy or even euphoric nature.","Mysticism can be distinguished from other types of religious beliefs and cults by its emphasis on the direct personal experience of a unique state of consciousness, particularly those of a peaceful, wise, happy or even euphoric nature.",1_No_hallucination,"1. Mysticism can be distinguished from other types of religious beliefs and cults by its emphasis on the direct personal experience of a unique state of consciousness, particularly those of a <<<peaceful>>, <<<wise>>, <<<happy>> or even <<<euphoric>>> nature.
2. 3_Partial_hallucination","1. Mysticism can be distinguished from other types of religious beliefs and cults by its emphasis on the direct personal experience of a unique state of consciousness, particularly those of a <<<peaceful>>, <<<wise>>, <<<happy>> or even <<<euphoric>>> nature.",partial_hallucination,zero,llama3,false_positive,0.5481277108192444
2049,spa_Latn,eng_Latn,"Si eres ateo, que coño me importan los aplausos y el cariño de sus amigos, bajo mi punto de vista si eres creyente tambien.","If you're an atheist, what the fuck do I care about your friends' applause and affection, from my point of view if you're a believer too.","If you're an atheist, what the fuck do I care about your friends' applause and affection, from my point of view if you're a believer too.",1_No_hallucination,"**Target sentence:** If you're an atheist, what the fuck do I care about your friends' applause and affection, from my point of view if you're a believer too.

1. No_hallucination","**Target sentence:** If you're an atheist, what the fuck do I care about your friends' applause and affection, from my point of view if you're a believer too.",no_hallucination,zero,llama3,true_negative,1.0225698798894882
2050,spa_Latn,eng_Latn,"En los ferrocarriles nocturnos, el conductor puede recolectar los pasaportes para no interrumpir su descanso.","On a nightly basis, the driver can pick up the passports so as not to disturb them.","On a nightly <<<basis>>>, the driver can pick up the passports so as not to disturb <<<them>>>.",2_Small_hallucination,"1. The target sentence with hallucinated words or phrases marked using <<< >>>:
On a nightly basis, the driver can pick up the <<<passports>>> so as not to disturb <<<them>>>.
2. The hallucination classification label on a new line:
3_Partial_hallucination","On a nightly basis, the driver can pick up the <<<passports>>> so as not to disturb <<<them>>>.",partial_hallucination,zero,llama3,partial_or_different,1.1904411166906357
2051,spa_Latn,eng_Latn,"Si bien Krushev envió, finalmente, tanques con el objetivo de restablecer el orden, al mismo tiempo hizo lugar a algunas de las exigencias de tipo económico y accedió a nombrar al popular Wladyslaw Gomulka como el nuevo primer ministro.","While Krushev eventually sent in tanks to restore order, he did so in a manner consistent with some of the demands of the general public and agreed to the appointment of a new prime minister.","While Krushev eventually sent in tanks to restore order, <<<he did so in a manner consistent with>>> some of the demands of <<<the general public>>> and agreed to the appointment of a new prime minister.",3_Partial_hallucination,"1. While Krushev eventually sent in tanks to restore order, he did so in a manner consistent with some of the demands of the general public <<<and agreed to the appointment of a new prime minister>>>.
2. 3_Partial_hallucination","1. While Krushev eventually sent in tanks to restore order, he did so in a manner consistent with some of the demands of the general public <<<and agreed to the appointment of a new prime minister>>>.",partial_hallucination,zero,llama3,partial_or_different,0.8249868005514145
2052,spa_Latn,eng_Latn,"Este articulo es realmente una verguenza y se aleja mucho de lo que deberia ser una enciclopedia, mas que una rticulo , parece un folletin de publicidad para esta organizacion, llamo a todos los wikipedistas neutrales a corregir este articulo que me parece de lo mas aberrante y proselitista","This article is really a disgrace and goes a long way from what should be an encyclopedia, rather than an article, it looks like an advertising flyer for this organization, I call on all neutral Wikipedians to correct this article that I find most aberrant and proselytizing","This article is really a disgrace and goes a long way from what should be an encyclopedia, rather than an article, it looks like an advertising flyer for this organization, I call on all neutral Wikipedians to correct this article that I find most aberrant and proselytizing",1_No_hallucination,"**Target sentence:**
This article is really a disgrace and goes a long way from what should be an encyclopedia, rather than an article, it looks like an advertising flyer for this organization, I call on all neutral Wikipedians to correct this article that I find most aberrant and proselytizing
 
 **Hallucination classification:**
2_Small_hallucination","This article is really a disgrace and goes a long way from what should be an encyclopedia, rather than an article, it looks like an advertising flyer for this organization, I call on all neutral Wikipedians to correct this article that I find most aberrant and proselytizing",small_hallucination,zero,llama3,true_negative,0.7137331068515778
2053,spa_Latn,eng_Latn,"Me gustaría tener el logo de este artículo, ya que, viendo aquí, donde están todas las portadas de la cantante, no se encuentran.","I'd like to have the logo for this article, because, seeing here, where all the singer's covers are, they're not found.","I'd like to have the logo for this article, because, seeing here, where all the singer's covers are, they're not found.",1_No_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>:
I'd like to have the logo for this article, because, seeing here, where all the singer's <<<covers>>> are, they're not <<<found>>>.
2. Hallucination classification label: 
3_Partial_hallucination","I'd like to have the logo for this article, because, seeing here, where all the singer's <<<covers>>> are, they're not <<<found>>>.",partial_hallucination,zero,llama3,false_positive,1.3462123572826383
2054,spa_Latn,eng_Latn,"No por mucho reiterar censura lo harás más verdad, malgrè Goebbels","It's not like you're going to repeat it, it's like you've got to do it.","<<<It's>>> not <<<like you're going to>>> repeat <<<it, it's like you've got to>>> do it.",3_Partial_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>:
It's not like you're going to repeat it, it's like you've got to do it.

2. Hallucination classification label on a new line:
3_Partial_hallucination

Explanation: The source sentence mentions ""malgrè Goebbels"" which is a reference to Joseph Goebbels, a Nazi propaganda minister. However, this information is not present in the target translation, making the phrase ""it's like you've got to do it"" a partial hallucination because it introduces an unrelated idea and does not directly correspond with any part of the source sentence.","It's not like you're going to repeat it, it's like you've got to do it.",partial_hallucination,zero,llama3,false_negative,1.9633522033691408
