src_lang,tgt_lang,src_text,mt_text,ground_truth_text,ground_truth_classification,raw_output
eng_Latn,spa_Latn,Kissinger,¿Por qué no ?,<<<¿Por qué no ?>>>,4_Full_hallucination,"1. ¿Por qué no ? <<< >>> 
2. No_hallucination 


**Explanation:**  The target sentence does not include any hallucinations. There is a misunderstanding in how you're asking me to interpret the text, and I need further clarification on the context of this translation.  Please provide more details about the source and intended meaning."
eng_Latn,spa_Latn,"Peter Costello, Australian treasurer and the man most likely to succeed Prime Minister John Howard as Liberal party leader has thrown his support behind a nuclear power industry in Australia.","Peter Costello, ministro de Hacienda de Australia, y el hombre más probable que suceda al primer ministro, John Howard, como líder del Partido Liberal, ha dado su apoyo a la industria nuclear en Australia.","Peter Costello, ministro de Hacienda de Australia, y el hombre más probable que suceda al primer ministro, John Howard, como líder del Partido Liberal, ha dado su apoyo a la industria nuclear en Australia.",1_No_hallucination,"1. Peter Costello, ministro de Hacienda de Australia, y el hombre más probable que suceda al primer ministro, John Howard, como líder del Partido Liberal, ha dado su apoyo a la industria nuclear en Australia. <<< >>>  
2. 3_Partial_hallucination"
eng_Latn,spa_Latn,"When you travel, expect things not to be like they are ""back home"". Manners, laws, food, traffic, lodging, standards, language and so on will to some extent differ from where you live.","Cuando viajes, espera que las cosas no sean como en tu hogar, ya que las costumbres, las leyes, los hábitos de vida y las reglas son muy diferentes de las de tu hogar.","Cuando viajes, espera que las cosas no sean como en tu hogar, ya que las costumbres, las leyes, <<<los hábitos de vida>>> y las reglas son muy diferentes de las de tu hogar.",3_Partial_hallucination,"1. When you travel, expect things not to be like they are ""back home"". Manners, laws, food, traffic, lodging, standards, language and so on will to some extent differ from where you live. <<< >>>. 
2. 3_Partial_hallucination"
eng_Latn,spa_Latn,"1up.com has been listing this date for a while now, even as Nintendo of America continues to say there has been no official announcement on the release date.","1up.com ha estado listando esta fecha desde hace un tiempo, aunque Nintendo of America continúa diciendo que no ha habido un anuncio oficial sobre la fecha de lanzamiento.","1up.com ha estado listando esta fecha desde hace un tiempo, aunque Nintendo of America continúa diciendo que no ha habido un anuncio oficial sobre la fecha de lanzamiento.",1_No_hallucination,"1.  1up.com ha estado listando esta fecha desde hace un tiempo, aunque Nintendo of America continúa diciendo que no ha habido un anuncio oficial sobre la fecha de lanzamiento. 
2.  Small_hallucination"
eng_Latn,spa_Latn,":There's de:Wolfstein (Adelsgeschlecht), which seems to be about the family.","Hay de: Wolfstein (Adelsgeschlecht), que parece ser sobre la familia.","Hay de: Wolfstein (Adelsgeschlecht), que parece ser sobre la familia.",1_No_hallucination,"1. Hay de: Wolfstein (Adelsgeschlecht), que parece ser sobre la familia. <<< >>> 
2. 2_Small_hallucination"
eng_Latn,spa_Latn,"The idea that the most widespread independent and objective source for schools is somehow unreliable, and that the health, safety and welfare of pupils is irrelevant is laughable.","La idea de que la fuente más amplia y objetiva de las escuelas sea la de la salud, la de la seguridad y el bienestar de los alumnos, es algo que nos hace reírnos a nosotros mismos.","La idea de que la fuente más amplia y objetiva de las escuelas sea la de la salud, la de la seguridad y el bienestar de los alumnos, es algo que nos hace reírnos <<<a nosotros mismos>>>.",3_Partial_hallucination,"1. La idea de que la fuente más amplia y objetiva de las escuelas sea la de la salud, la de la seguridad y el bienestar de los alumnos, es algo que nos hace reírnos a nosotros mismos. <<< >>>
2. 3_Partial_hallucination"
eng_Latn,spa_Latn,HE HAS SO MUCH BUTTSEX THAT HIS ASSHOLE IS NOW BIG ENOUGH TO BE CONSIDERED A COUNTRY.,Tiene tanto putrefacto que su asiento es ahora lo suficientemente grande como para ser considerado un país.,Tiene tanto <<<putrefacto>>> que su <<<asiento>>> es ahora lo suficientemente grande como para ser considerado un país.,2_Small_hallucination,"1. Tiene tanto putrefacto que su asiento es ahora lo suficientemente grande como para ser considerado un país. <<< >>>  putrefacto 
<<< >>>  asiento

2. 3_Partial_hallucination 


**Explanation:**

The translation contains ""putrefacto"" and the description of the ""asshole"" size to be considered a country. This introduces elements not present in the source sentence, indicating partial hallucinations. While these words are not entirely unrelated to the meaning of the source sentence, they introduce novel information that does not directly correspond to the original context."
eng_Latn,spa_Latn,"Basically, they fall into two categories: Either work while you travel or try and limit your expenses. This article is focused on the latter.","Básicamente, se clasifican en dos categorías: trabajar mientras viajas o limitar tus gastos.","Básicamente, se clasifican en dos categorías: trabajar mientras viajas o limitar tus gastos.",1_No_hallucination,"1. Básicamente, se clasifican en dos categorías: trabajar mientras viajas o limitar tus gastos.  <<< Basically, they fall into two categories: Either work while you travel or try and limit your expenses. This article is focused on the latter. >>>
2. 2_Small_hallucination"
eng_Latn,spa_Latn,"From all American editors, to all Irish editors: Please stop violating the Constitutional Rights of United States Citizens, particularly our sacred Third Amendment rights.","De todos los editores estadounidenses, a todos los editors irlandeses: Por favor, dejen de violar los derechos constitucionales de los ciudadanos de los Estados Unidos, particularmente nuestros sagrados derechos de la Tercera Enmienda.","De todos los editores estadounidenses, a todos los editors irlandeses: Por favor, dejen de violar los derechos constitucionales de los ciudadanos de los Estados Unidos, particularmente nuestros sagrados derechos de la Tercera Enmienda.",1_No_hallucination,"1.  De todos los editores estadounidenses, a todos los editors irlandeses: Por favor, dejen de violar los derechos constitucionales de los ciudadanos de los Estados Unidos, particularmente nuestros sagrados derechos de la Tercera Enmienda. <<< >>> 
2. 3_Partial_hallucination"
eng_Latn,spa_Latn,"The Sun doesn't have a crust like the Earth that you can stand on. The whole Sun is made out of gases, fire, and plasma.","El Sol no tiene una corteza como la Tierra en la que puedas estar. Todo el Sol está hecho de gases, fuego y plasma.","El Sol no tiene una corteza como la Tierra en la que puedas estar. Todo el Sol está hecho de gases, fuego y plasma.",1_No_hallucination,"1.  El Sol no tiene una corteza como la Tierra en la que puedas estar. Todo el Sol está hecho de gases, fuego y plasma. <<< >>>
2. 3_Partial_hallucination"
eng_Latn,spa_Latn,what is being done to save the yosemite toad?,¿Qué es lo que se está haciendo para salvar al niño?,¿Qué es lo que se está haciendo para salvar al <<<niño>>>?,2_Small_hallucination,"1. ¿Qué es lo que se está haciendo para salvar al niño? <<< >>>  
2. 2_Small_hallucination 


**Explanation:**

The target sentence includes the phrase ""salvar al niño,"" which translates directly to ""save the child."" This is a small hallucination as it introduces a new piece of information about saving a specific child, not related to the original content regarding the Yosemite toad."
eng_Latn,spa_Latn,"parody and is not an exact representation of the event, but is the screencap's viewpoint representative of the case in concern","En el caso de las personas con discapacidad, no se trata de una representación exacta de la situación, sino de un punto de vista que representa el caso en cuestión.","<<<En el caso de las personas con discapacidad>>>, no se trata de una representación exacta de la situación, sino de un punto de vista que representa el caso en cuestión.",3_Partial_hallucination,"1. En el caso de las personas con discapacidad, no se trata de una representación exacta de la situación, sino de un punto de vista que representa el caso en cuestión. <<< >>>  
2. 3_Partial_hallucination"
eng_Latn,spa_Latn,"He did, however, reiterate his earlier statement that Roe v. Wade was the ""settled law of the land"", emphasizing the importance of consistent Supreme Court rulings.","Sin embargo, reiteró su declaración anterior de que Roe era la ""ley establecida del país"", haciendo hincapié en la importancia de las resoluciones de la Corte Suprema de Justicia.","Sin embargo, reiteró su declaración anterior de que Roe era la ""ley establecida del país"", haciendo hincapié en la importancia de las resoluciones de la Corte Suprema <<<de Justicia>>>.",2_Small_hallucination,"1. Sin embargo, reiteró su declaración anterior de que Roe era la ""ley establecida del país"", haciendo hincapié en la importancia de las resoluciones de la Corte Suprema de Justicia. <<< >>>  ""ley establecida del país"" <<< >>> 
2. 3_Partial_hallucination"
eng_Latn,spa_Latn,The easiest way to get started in the business of travel writing is to hone your skills on an established travel blog website.,La forma más fácil de comenzar a escribir es a través de un sitio web de viajes establecidos en todo el mundo.,La forma más fácil de comenzar a escribir es a través de un sitio web de viajes establecidos <<<en todo el mundo>>>.,3_Partial_hallucination,"1. La forma más fácil de comenzar a escribir es a través de un sitio web de viajes establecidos en todo el mundo. <<< >>>
2. 2_Small_hallucination"
eng_Latn,spa_Latn,This gives resolution almost four times that of a 35 mm negative (3136 mm2 versus 864).,Esto hace que la resolución sea casi cuatro veces mayor que la de los 35 milímetros negativos.,Esto hace que la resolución sea casi cuatro veces <<<mayor que>>> la de los 35 milímetros negativos.,2_Small_hallucination,"1. Esto hace que la resolución sea casi cuatro veces mayor que la de los 35 milímetros negativos. <<< >>> 864 (vs) 3136 <<< >>>
2. No_hallucination 


**Explanation:**  The translation accurately reflects the meaning of the source sentence, and there are no additions or invented information that introduce unrelated content."
eng_Latn,spa_Latn,Some countries have exceedingly draconian punishments even for first time offenses; these can include prison sentences of over 10 years or death.,"Algunos países tienen penas extremadamente duras, incluso en el caso de los delitos cometidos por primera vez; estas pueden ser penas de más de 10 años o más.","Algunos países tienen penas extremadamente duras, incluso en el caso de los delitos cometidos por primera vez; estas pueden ser penas de más de 10 años o <<<más>>>.",2_Small_hallucination,"1.  Algunos países tienen penas extremadamente duras, incluso en el caso de los delitos cometidos por primera vez; estas pueden ser penas de más de 10 años o más. <<< >>>
2.  3_Partial_hallucination"
eng_Latn,spa_Latn,Then Whirling Dervishes took to the stage.,Entonces los Derviches Girantes subieron al escenario.,Entonces los Derviches Girantes subieron al escenario.,1_No_hallucination,"1. Entonces los Derviches Girantes subieron al escenario. <<< >>>
2. 2_Small_hallucination"
eng_Latn,spa_Latn,The religion was founded in the 15th century by Guru Nanak (1469–1539). There followed in succession a further nine gurus.,La religión fue fundada en el siglo XV por Guru Nanak (1469-1539).,La religión fue fundada en el siglo XV por Guru Nanak (1469-1539).,1_No_hallucination,"1. La religión fue fundada en el siglo XV por Guru Nanak (1469-1539). 
2. No_hallucination"
eng_Latn,spa_Latn,"Your hotel or hosts (if staying in a guesthouse or private home) will likely have wifi or an internet connected PC, and all settlements have an internet cafe or some location with public wifi.","Es probable que el hotel o los huéspedes tengan acceso a Internet, así como a algún tipo de servicio de atención al público, en todo caso en el caso de que se trate de un centro de atención.","Es probable que el hotel o los huéspedes tengan <<<acceso a>>> Internet, <<<así como a algún tipo de servicio de atención al>>> público, <<<en todo caso en el caso de que se trate de un centro de atención>>>.",3_Partial_hallucination,"1. Es probable que el hotel o los huéspedes tengan acceso a Internet, así como a algún tipo de servicio de atención al público, en todo caso en el caso de que se trate de un centro de atención. <<< >>>
2. 3_Partial_hallucination"
eng_Latn,spa_Latn,SO GGGGGGGGGGAAAAAAAAYYYYYYY!,¡Así que no hay nada que hacer!,<<<¡Así que no hay nada que hacer!>>>,4_Full_hallucination,"1. ¡Así que no hay nada que hacer! <<< >>>SO GGGGGGGGGGAAAAAAAAYYYYYYY! 
2. No_hallucination"
eng_Latn,spa_Latn,"However, the discovery of his tomb in 1922 made him a celebrity. While many tombs of the past were robbed, this tomb was left virtually undisturbed.","Sin embargo, el descubrimiento de su tumba en 1922 le convirtió en una celebridad.","Sin embargo, el descubrimiento de su tumba en 1922 le convirtió en una celebridad.",1_No_hallucination,"1. Sin embargo, el descubrimiento de su tumba en 1922 le convirtió en una celebridad.  <<< ***in *** this tomb was left virtually undisturbed***>>>
2. No_hallucination"
eng_Latn,spa_Latn,"According to the story, his motivation was fame at any cost. The Ephesians, outraged, announced that Herostratus' name never be recorded.","Los efesios, indignados, anunciaron que el nombre de Herostrato nunca sería registrado.","Los efesios, indignados, anunciaron que el nombre de Herostrato nunca sería registrado.",1_No_hallucination,"1.  Los efesios, indignados, anunciaron que el nombre de Herostrato nunca sería registrado. <<< >>> 
2. 2_Small_hallucination"
eng_Latn,spa_Latn,No one was inside the apartment.,Nadie estaba dentro del apartamento.,Nadie estaba dentro del apartamento.,1_No_hallucination,"1. Nadie estaba dentro del apartamento. <<< >>> 
2.  No_hallucination"
eng_Latn,spa_Latn,Some countries have exceedingly draconian punishments even for first time offenses; these can include prison sentences of over 10 years or death.,Algunos países tienen castigos extremadamente dracánicos incluso por ofensas por primera vez; éstas pueden incluir penas de prisión de más de 10 años o muerte.,Algunos países tienen castigos extremadamente dracánicos incluso por ofensas por primera vez; éstas pueden incluir penas de prisión de más de 10 años o muerte.,1_No_hallucination,"1. Algunos países tienen castigos extremadamente dracánicos incluso por ofensas por primera vez; éstos pueden incluir penas de prisión de más de 10 años o muerte. <<< >>>
2. 3_Partial_hallucination 


**Explanation:**

The translation ""castigos extremadamente dracánicos"" introduces a new element (""dracánicos"") not found in the source. This addition of the word ""dracánicos"" is considered a partial hallucination because it impacts the meaning of the sentence."
eng_Latn,spa_Latn,- how stupid of me! sometimes you are blind -,¡Qué estúpido soy yo! ¡Algunas veces eres ciego!,¡Qué estúpido soy yo! ¡Algunas veces eres ciego!,1_No_hallucination,"1.  ¡Qué estúpido soy yo! ¡Algunas veces eres ciego!
2. 3_Partial_hallucination"
eng_Latn,spa_Latn,"Since moving to the Catalan-capital, Vidal had played 49 games for the club.","Desde que se mudó a la capital catalana, Vidal había jugado 49 partidos para el club.","Desde que se mudó a la capital catalana, Vidal había jugado 49 partidos para el club.",1_No_hallucination,"1. Desde que se mudó a la capital catalana, Vidal había jugado 49 partidos para el club. <<< >>>
2.  2_Small_hallucination 


**Explanation:** 

The target translation has introduced the phrase ""jugado 49 partidos"" which introduces extra information not present in the source sentence. While it's translating the meaning of ""played 49 games,"" it does so with a slight alteration and an invented word (partidos) to be added after ""jugado"".  



Let me know if you have any other sentences you need evaluated! 😊"
eng_Latn,spa_Latn,"I think the guy is an idiot, and I am extremely biased, so I don't want to be the one to write it, but it seems that the Senator's hypocritical and idiotic views on hand washing should probably be in here somewhere.","Creo que el tipo es un idiota, y soy extremadamente sesgado, así que no quiero ser el que lo escriba, pero parece que las hipócritas y idiotas opiniones del senador sobre el lavado de manos probablemente deberían estar aquí en alguna parte.","Creo que el tipo es un idiota, y soy extremadamente sesgado, así que no quiero ser el que lo escriba, pero parece que las hipócritas y idiotas opiniones del senador sobre el lavado de manos probablemente deberían estar aquí en alguna parte.",1_No_hallucination,"1. Creo que el tipo es un idiota, y soy extremadamente sesgado, así que no quiero ser el que lo escriba, pero parece que las hipócritas y idiotas opiniones del senador sobre el lavado de manos probablemente deberían estar aquí en alguna parte. <<< >>>
2. 3_Partial_hallucination"
eng_Latn,spa_Latn,*Stop adding such propagandist edit requests with your sock puppets.,Deje de añadirle a sus compañeros de trabajo las reglas para que no lo hagan.,Deje de añadirle <<<a sus compañeros de trabajo las reglas para que no lo hagan>>>.,3_Partial_hallucination,"1.  Deje de añadirle a sus compañeros de trabajo las reglas para que no lo hagan. <<< >>>
2. 2_Small_hallucination"
eng_Latn,spa_Latn,"San Francisco is also one of the best places in the nation for other Asian cuisine: Korean, Thai, Indian, and Japanese.","San Francisco también es uno de los mejores lugares de la nación para otras cocinas asiáticas: coreanas, tailandesas, indias y japonesas.","San Francisco también es uno de los mejores lugares de la nación para otras cocinas asiáticas: coreanas, tailandesas, indias y japonesas.",1_No_hallucination,"1. San Francisco también es uno de los mejores lugares de la nación para otras cocinas asiáticas: coreanas, tailandesas, indias y japonesas. <<< >>> 
2. 2_Small_hallucination"
eng_Latn,spa_Latn,"Basically, they fall into two categories: Either work while you travel or try and limit your expenses. This article is focused on the latter.","En esencia, se trata de trabajar mientras viajas, o de limitar tus gastos con el mismo objetivo que en el artículo anterior, en el cual se trata de una de las siguientes cuestiones:","En esencia, se trata de trabajar mientras viajas, o de limitar tus gastos <<<con el mismo objetivo que en>>> el artículo anterior, <<<en el cual se trata de una de las siguientes cuestiones>>>:",3_Partial_hallucination,"1. En esencia, se trata de trabajar mientras viajas, o de limitar tus gastos con el mismo objetivo que en el artículo anterior, en el cual se trata de una de las siguientes cuestiones: <<< >>>. 
2. 3_Partial_hallucination 


**Explanation:**

The translation contains a partial hallucination in the phrase ""en el cual se trata de una de las siguientes cuestiones"".  Here's why it's considered partial:

* **Originality:** This sentence introduces an extra element that wasn't present in the source sentence. The source simply focuses on work-related travel or limiting expenses. 
* **Connection:** The added element doesn't directly connect to what was said in the source, creating a sense of unrelated information within the translation. 


Let me know if you have any other sentences to evaluate!"
eng_Latn,spa_Latn,The water molecules make an invisible skin on the water’s surface that allows things like the needle to float on top of the water.,Las moléculas de agua crean una piel invisible en la superficie del agua que permite que cosas como la aguja floten sobre el agua.,Las moléculas de agua crean una piel invisible en la superficie del agua que permite que cosas como la aguja floten sobre el agua.,1_No_hallucination,"1. Las moléculas de agua crean una piel invisible en la superficie del agua que permite que cosas como la aguja floten sobre el agua. <<< >>>  
2. 3_Partial_hallucination"
eng_Latn,spa_Latn,"Good point, I just assumed that they are the same thing.","Bueno, supuse que eran lo mismo.","Bueno, supuse que eran lo mismo.",1_No_hallucination,"1. Bueno, supuse que eran lo mismo. <<< >>> 
2. 2_Small_hallucination"
eng_Latn,spa_Latn,"San Francisco is also one of the best places in the nation for other Asian cuisine: Korean, Thai, Indian, and Japanese.","San Francisco también es uno de los mejores lugares de la nación para la cocina asiática: Corea, Tailandia y Japón.","San Francisco también es uno de los mejores lugares de la nación para la cocina asiática: Corea, Tailandia y Japón.",1_No_hallucination,"1. San Francisco también es uno de los mejores lugares de la nación para la cocina asiática: Corea, Tailandia y Japón. <<< >>>
2. 3_Partial_hallucination 


**Explanation:**

While the translation accurately conveys the information about San Francisco's reputation for Asian cuisine, there is one added phrase: ""for the kitchen Asian"", which introduces an element that is not present in the source sentence. This makes this a partial hallucination."
eng_Latn,spa_Latn,"Thus the scourges of Delhi Belly, the Pharaoh's Curse, Montezuma's Revenge, and their many friends.","Así los flagelos de Delhi Belly, la Maldición del Faraón, la Venganza de Montezuma, y sus muchos amigos.","Así los flagelos de Delhi Belly, la Maldición del Faraón, la Venganza de Montezuma, y sus muchos amigos.",1_No_hallucination,"1. Así los flagelos de Delhi Belly, la Maldición del Faraón, la Venganza de Montezuma, y sus muchos amigos. <<< >>>
2. 3_Partial_hallucination 


**Explanation:**

The target sentence introduces phrases that are not present in the source sentence, such as ""la Maldición del Faraón"" (the Pharaoh's Curse) and ""sus muchos amigos"" (their many friends).  These additions introduce invented content unrelated to the original text. While the translation captures the general essence of the source sentence, it does so by adding new elements that do not exist in the source material."
eng_Latn,spa_Latn,"""Thanks for those who supported a convict like me,"" Siriporn was quoted as saying at a press conference.","""Gracias a quienes apoyaron a un convicto como yo"", dijo Siriporn en una conferencia de prensa.","""Gracias a quienes apoyaron a un convicto como yo"", dijo Siriporn en una conferencia de prensa.",1_No_hallucination,"1. ""Gracias a quienes apoyaron a un convicto como yo"", dijo Siriporn en una conferencia de prensa. <<< >>> 
2. 2_Small_hallucination 


**Explanation:** 

The translation accurately captures the original sentence structure and meaning, with only a slight change in wording for stylistic purposes. The only instance of ""hallucination"" is related to the phrasing of the target sentence."
eng_Latn,spa_Latn,He died in Osaka on Tuesday.,Él murió en Osaka el martes.,Él murió en Osaka el martes.,1_No_hallucination,"1. Él murió en Osaka el martes. <<< >>> 
2. 2_Small_hallucination"
eng_Latn,spa_Latn,Greed and selfishness will always be with us and it is the nature of cooperation that when the majority benefit there will always be more to gain in the short term by acting selfishly,"La avaricia y el egoísmo estarán siempre con nosotros, y la naturaleza de la cooperación será que, cuando la mayoría se beneficie, habrá más que ganar en el corto plazo.","La avaricia y el egoísmo estarán siempre con nosotros, y la naturaleza de la cooperación será que, cuando la mayoría se beneficie, habrá más que ganar en el corto plazo.",1_No_hallucination,"1.  La avaricia y el egoísmo estarán siempre con nosotros, y la naturaleza de la cooperación será que, cuando la mayoría se beneficie, habrá más que ganar en el corto plazo. <<< >>>
2. 3_Partial_hallucination"
eng_Latn,spa_Latn,"18:46:53, 2005-08-11 (UTC)","Por ejemplo, en el caso de las personas con discapacidad, el número de personas que se encuentran con discapacidad puede ser menor que el de las mujeres con discapacidad.","<<<Por ejemplo, en el caso de las personas con discapacidad, el número de personas que se encuentran con discapacidad puede ser menor que el de las mujeres con discapacidad>>>.",4_Full_hallucination,"1. Por ejemplo, en el caso de las personas con discapacidad, el número de personas que se encuentran con discapacidad puede ser menor que el de las mujeres con discapacidad. <<< >>>  
2. No_hallucination 


**Explanation:**

The provided translation does not contain any hallucinations. 

* **Careful Reading and Comparison:** I read both the source and target sentences in their entirety, examining for additions or changes in meaning beyond what is explicitly stated. 
* **Hallucinations Defined:** A hallucination means introducing information that doesn't directly correspond with the source sentence.  


Let me know if you have other sentences you'd like to analyze!"
eng_Latn,spa_Latn,Meaning they are still partisan.,Lo que significa que siguen siendo partidarios.,Lo que significa que siguen siendo partidarios.,1_No_hallucination,"1. Lo que significa que siguen siendo partidarios. <<< >>> 
2. 2_Small_hallucination"
eng_Latn,spa_Latn,"During the summer, also watch out for the Nordic mosquitoes. Although they do not transmit any diseases, they can be irritating.","Durante el verano, también ten cuidado con los mosquitos nórdicos, aunque no transmiten ninguna enfermedad, pueden ser irritantes.","Durante el verano, también ten cuidado con los mosquitos nórdicos, aunque no transmiten ninguna enfermedad, pueden ser irritantes.",1_No_hallucination,"1. Durante el verano, también ten cuidado con los mosquitos nórdicos, aunque no transmiten ninguna enfermedad, pueden ser irritantes. <<< >>> 
2. 2_Small_hallucination"
eng_Latn,spa_Latn,No idea.,No tengo ni idea.,<<<No tengo>>> ni idea.,4_Full_hallucination,"1. No tengo ni idea. 
2. No_hallucination"
eng_Latn,spa_Latn,"With this arrangement in place, this freedom might end.","Con este sistema, la libertad puede ser reducida.","Con este sistema, la libertad puede <<<ser reducida>>>.",2_Small_hallucination,"1. Con este sistema, la libertad puede ser reducida. <<<  reducida 
2. 2_Small_hallucination 


**Explanation:**

The target sentence ""Con este sistema, la libertad puede ser reducida."" introduces the word ""reducida"" (reduced) without directly matching the source's meaning. This indicates a small hallucination as the target sentence is altered by introducing new information."
eng_Latn,spa_Latn,This is made to ensure that the image covers the whole screen. That is called overscan.,Esto se hace para asegurarse de que la imagen cubre toda la pantalla.,Esto se hace para asegurarse de que la imagen cubre toda la pantalla.,1_No_hallucination,"1. Esto se hace para asegurarse de que la imagen cubre toda la pantalla. <<< >>>
2. 2_Small_hallucination 


**Explanation:**

The translation accurately conveys the meaning of the source sentence.  There are no additions or inventions of information that deviate from the original meaning. The target sentence retains all the essential concepts while providing a clear and concise equivalent. There is only one instance of potential variation in wording (the use of ""esta"" instead of ""esto"")."
eng_Latn,spa_Latn,"And right now I have more important things to worry about now, like how half our articles are up for deletetion.",Y ahora mismo tengo que preocuparme de que la mitad de nuestros artículos sean eliminados de la misma manera que los demás.,Y ahora mismo tengo que preocuparme de que la mitad de nuestros artículos sean eliminados <<<de la misma manera que los demás>>>.,3_Partial_hallucination,"1. Y ahora mismo tengo que preocuparme de que la mitad de nuestros artículos sean eliminados de la misma manera que los demás. <<< >>>  
2. 2_Small_hallucination"
eng_Latn,spa_Latn,"People were hitting the panes with chairs, but the windows were unbreakable.","La gente golpeaba los paneles con sillas, pero las ventanas eran inquebrantables.","La gente golpeaba los paneles con sillas, pero las ventanas eran inquebrantables.",1_No_hallucination,"1.  La gente golpeaba los paneles con sillas, pero las ventanas eran inquebrantables. <<< >>>
2. 2_Small_hallucination"
eng_Latn,spa_Latn,"The commissioner sets bail, if granted, and formalizes the charges filed by the arresting officer. The charges are then entered into the state's computer system where the case is tracked.","El comisionado fija la fianza, si se concede, y formaliza los cargos presentados por el oficial arrestador.","El comisionado fija la fianza, si se concede, y formaliza los cargos presentados por el oficial arrestador.",1_No_hallucination,"1. El comisionado fija la fianza, si se concede, y formaliza los cargos presentados por el oficial arrestador. <<< >>> 
2. No_hallucination"
eng_Latn,spa_Latn,The aircraft had been headed to Irkutsk and was being operated by interior troops.,El avión estaba dirigido a Irkutsk y estaba siendo operado por las fuerzas del interior.,El avión estaba dirigido a Irkutsk y estaba siendo operado por las fuerzas del interior.,1_No_hallucination,"1. El avión estaba dirigido a Irkutsk y estaba siendo operado por las fuerzas del interior. <<< >>> 
2. 2_Small_hallucination 


**Explanation:**

The translation is accurate in terms of meaning and conveying the original information. There are no invented words or phrases that introduce unrelated information in the target sentence. The ""fuerzas del interior"" accurately translates ""interior troops"". This means it's a ""small hallucination"" as there are only a few words (Fuerzas del Interior) added to the original sentence."
eng_Latn,spa_Latn,:Do you know or ?,¿ Lo sabes o no ?,¿ Lo sabes o <<<no>>> ?,2_Small_hallucination,"1. ¿ Lo sabes o no ? 
2. 2_Small_hallucination"
eng_Latn,spa_Latn,:This is a worry.,Esto es una preocupación.,Esto es una preocupación.,1_No_hallucination,"1. Esto es una preocupación. <<< >>>
2. 2_Small_hallucination"
eng_Latn,spa_Latn,"Although in theory they can take place annually (so long as they are in different countries), in practice they are not.","Aunque en teoría pueden tener lugar anualmente (siempre y cuando se realicen en diferentes países), en la práctica no lo son.","Aunque en teoría pueden tener lugar anualmente (siempre y cuando se realicen en diferentes países), en la práctica no lo son.",1_No_hallucination,"1. Aunque en teoría puedan tener lugar anualmente (siempre y cuando se realicen en diferentes países), en la práctica no lo son. <<< >>> 
2. 2_Small_hallucination 


**Explanation:**

While there are slight deviations in the wording, the target sentence does not introduce entirely unrelated or invented information within the context of the source sentence. The translation does a good job of capturing the essence and meaning of the source."
eng_Latn,spa_Latn,Former U.S. Speaker of the House Newt Gingrich came in second with 32 percent.,"El ex presidente de la Cámara de Representantes de Estados Unidos, Newt Gingrich, quedó en segundo lugar con el 32 por ciento.","El ex presidente de la Cámara <<<de Representantes>>> de Estados Unidos, Newt Gingrich, quedó en segundo lugar con el 32 por ciento.",2_Small_hallucination,"1. El ex presidente de la Cámara de Representantes de Estados Unidos, Newt Gingrich, quedó en segundo lugar con el 32 por ciento. <<< >>>
2. 2_Small_hallucination"
eng_Latn,spa_Latn,"It is assigned to the U.S. Navy’s Seventh Fleet and based in Sasebo, Nagasaki in Japan.","Está asignado a la Séptima Flota de la Armada de los Estados Unidos y tiene su base en Sasebo, Nagasaki en Japón.","Está asignado a la Séptima Flota de la Armada de los Estados Unidos y tiene su base en Sasebo, Nagasaki en Japón.",1_No_hallucination,"1.  Está asignado a la Séptima Flota de la Armada de los Estados Unidos y tiene su base en Sasebo, Nagasaki en Japón. <<< >>> 
2. 2_Small_hallucination"
eng_Latn,spa_Latn,"In this resonance, magnetic field and radio waves cause atoms to give off tiny radio signals.","En esta resonancia, el campo magnético y las ondas de radio hacen que los átomos emitan pequeñas señales de radio.","En esta resonancia, el campo magnético y las ondas de radio hacen que los átomos emitan pequeñas señales de radio.",1_No_hallucination,"1. En esta resonancia, el campo magnético y las ondas de radio hacen que los átomos emitan pequeñas señales de radio. <<< >>>
2. 1_Small_hallucination 


**Explanation:**

There is no hallucinated content in the provided translation. The target sentence directly corresponds to the source sentence without introducing any invented or unrelated information.  Therefore, the classification label is 1_No_hallucination."
eng_Latn,spa_Latn,That's the bitch about love isn't it?,"Eso es lo que dice el amor, ¿no?","Eso es <<<lo que dice>>> el amor, ¿no?",3_Partial_hallucination,"1. Eso es lo que dice el amor, ¿no? <<< >>>That's the bitch about love isn't it? 
2. No_hallucination"
eng_Latn,spa_Latn,I lapsed.,Me he caído.,<<<Me he caído>>>.,4_Full_hallucination,"1. Me he caído. <<< >>>  
2. 2_Small_hallucination"
eng_Latn,spa_Latn,"For the first time, last year China exported more cars than Germany and surpassed the United States as the biggest market for this industry.","Por primera vez, el año pasado China exportó más automóviles que Alemania y superó a Estados Unidos como el mayor mercado para esta industria.","Por primera vez, el año pasado China exportó más automóviles que Alemania y superó a Estados Unidos como el mayor mercado para esta industria.",1_No_hallucination,"1. Por primera vez, el año pasado China exportó más automóviles que Alemania y superó a Estados Unidos como el mayor mercado para esta industria. <<< >>>  
2. 3_Partial_hallucination 


**Explanation:**

* **Hallucinated words/phrases:** ""China exportó"" in the target sentence is added that is not present in the source. It's implied, but it doesn't follow the exact wording of the source and introduces a new element into the translation."
